"T","."
"2017-01-26","2.108686e-10"
"2017-02-03","2.819626e-10"
"2017-02-06","1.988928e-10"
"2017-02-07","1.809541e-10"
"2017-02-08","1.805761e-10"
"2017-02-09","1.380233e-10"
"2017-02-10","1.395369e-10"
"2017-02-13","1.477003e-10"
"2017-02-14","1.387631e-10"
"2017-02-15","1.609268e-10"
"2017-02-16","1.577233e-10"
"2017-02-17","1.724736e-10"
"2017-02-20","1.514823e-10"
"2017-02-21","1.290171e-10"
"2017-02-22","1.256589e-10"
"2017-02-23","1.440220e-10"
"2017-02-24","1.433590e-10"
"2017-02-27","1.666605e-10"
"2017-02-28","1.488343e-10"
"2017-03-01","1.337362e-10"
"2017-03-02","1.568700e-10"
"2017-03-03","1.660047e-10"
"2017-03-06","1.403100e-10"
"2017-03-07","1.288413e-10"
"2017-03-08","1.467367e-10"
"2017-03-09","1.757122e-10"
"2017-03-10","1.622290e-10"
"2017-03-13","1.704595e-10"
"2017-03-14","1.529344e-10"
"2017-03-15","1.560067e-10"
"2017-03-16","1.249451e-10"
"2017-03-17","1.367627e-10"
"2017-03-20","1.389772e-10"
"2017-03-21","1.344874e-10"
"2017-03-22","1.432416e-10"
"2017-03-23","1.506381e-10"
"2017-03-24","1.412801e-10"
"2017-03-27","1.511257e-10"
"2017-03-28","1.545988e-10"
"2017-03-29","1.569259e-10"
"2017-03-30","1.957296e-10"
"2017-03-31","1.908056e-10"
"2017-04-05","1.773920e-10"
"2017-04-06","1.431106e-10"
"2017-04-07","1.479165e-10"
"2017-04-10","1.860715e-10"
"2017-04-11","1.901971e-10"
"2017-04-12","1.910654e-10"
"2017-04-13","1.849669e-10"
"2017-04-14","2.197264e-10"
"2017-04-17","2.416871e-10"
"2017-04-18","2.343281e-10"
"2017-04-19","2.715629e-10"
"2017-04-20","2.328263e-10"
"2017-04-21","2.431759e-10"
"2017-04-24","3.680894e-10"
"2017-04-25","2.543403e-10"
"2017-04-26","2.215371e-10"
"2017-04-27","2.765781e-10"
"2017-04-28","2.464233e-10"
"2017-05-02","2.460034e-10"
"2017-05-03","2.404068e-10"
"2017-05-04","2.292085e-10"
"2017-05-05","2.656627e-10"
"2017-05-08","3.149707e-10"
"2017-05-09","3.304431e-10"
"2017-05-10","3.771315e-10"
"2017-05-11","3.594506e-10"
"2017-05-12","3.367088e-10"
"2017-05-15","3.220966e-10"
"2017-05-16","3.184007e-10"
"2017-05-17","2.206611e-10"
