"T","."
"2014-10-13","5.212370e-11"
"2014-10-14","4.736741e-11"
"2014-10-15","6.272904e-11"
"2014-10-16","4.900105e-11"
"2014-10-17","4.615632e-11"
"2014-10-20","4.376960e-11"
"2014-10-21","5.076406e-11"
"2014-10-22","4.905695e-11"
"2014-10-23","4.369739e-11"
"2014-10-24","4.939224e-11"
"2014-10-27","8.028603e-11"
"2014-10-28","6.429127e-11"
"2014-10-29","4.735334e-11"
"2014-10-30","3.864088e-11"
"2014-10-31","3.537989e-11"
"2014-11-03","3.243804e-11"
"2014-11-04","3.329508e-11"
"2014-11-05","4.193360e-11"
"2014-11-06","4.530485e-11"
"2014-11-07","3.990395e-11"
"2014-11-10","3.645724e-11"
"2014-11-11","3.170861e-11"
"2014-11-12","3.473808e-11"
"2014-11-13","2.856324e-11"
"2014-11-14","3.478911e-11"
"2014-11-17","4.616595e-11"
"2014-11-18","1.699164e-10"
"2014-11-19","1.529988e-10"
"2014-11-20","6.862205e-11"
"2014-11-21","6.374295e-11"
"2014-11-24","4.537428e-11"
"2014-11-25","3.541340e-11"
"2014-11-26","6.530975e-11"
"2014-11-27","3.407742e-11"
"2014-11-28","2.686554e-11"
"2014-12-01","2.362487e-11"
"2014-12-02","2.692497e-11"
"2014-12-03","2.000826e-11"
"2014-12-04","2.721685e-11"
"2014-12-05","5.579552e-11"
"2014-12-08","5.618216e-11"
"2014-12-09","4.371962e-11"
"2014-12-10","3.105066e-11"
"2014-12-11","3.896404e-11"
"2014-12-12","3.027722e-11"
"2014-12-15","3.283656e-11"
"2014-12-16","3.054824e-11"
"2014-12-17","2.187385e-11"
"2014-12-18","2.268468e-11"
"2014-12-19","2.105328e-11"
"2014-12-22","0.000000e+00"
"2014-12-23","4.161528e-11"
"2014-12-24","3.697753e-11"
"2014-12-25","3.036690e-11"
"2014-12-26","3.584471e-11"
"2014-12-29","2.025276e-11"
"2014-12-30","1.612876e-11"
"2014-12-31","1.464238e-11"
"2015-01-05","1.273102e-11"
"2015-01-06","1.559004e-11"
"2015-01-07","1.450803e-11"
"2015-01-08","1.996510e-11"
"2015-01-09","1.785148e-11"
"2015-01-12","1.803985e-11"
"2015-01-13","1.702274e-11"
"2015-01-14","1.705800e-11"
"2015-01-15","1.871404e-11"
"2015-01-16","2.280234e-11"
"2015-01-19","4.898992e-11"
"2015-01-20","2.289417e-11"
"2015-01-21","2.404718e-11"
"2015-01-22","2.327948e-11"
"2015-01-23","2.104234e-11"
"2015-01-26","1.784455e-11"
"2015-01-27","2.100552e-11"
"2015-01-28","1.783216e-11"
"2015-01-29","1.847837e-11"
"2015-01-30","2.084029e-11"
"2015-02-02","2.718409e-11"
"2015-02-03","2.080051e-11"
"2015-02-04","2.188038e-11"
"2015-02-05","1.985129e-11"
"2015-02-06","0.000000e+00"
"2015-02-09","2.785546e-11"
"2015-02-10","3.161672e-11"
"2015-02-11","2.717347e-11"
"2015-02-12","2.013989e-11"
"2015-02-13","1.532908e-11"
"2015-02-16","1.425060e-11"
"2015-02-17","1.552673e-11"
"2015-02-25","1.970509e-11"
"2015-02-26","2.134436e-11"
"2015-02-27","1.205733e-11"
"2015-03-02","1.204605e-11"
"2015-03-03","1.894067e-11"
"2015-03-04","1.540900e-11"
"2015-03-05","1.909079e-11"
"2015-03-06","1.694620e-11"
"2015-03-09","2.413741e-11"
"2015-03-10","1.751000e-11"
"2015-03-11","1.716319e-11"
"2015-03-12","1.562261e-11"
"2015-03-13","1.391231e-11"
"2015-03-16","1.210492e-11"
"2015-03-17","8.063252e-12"
"2015-03-18","8.625311e-12"
"2015-03-19","9.195672e-12"
"2015-03-20","1.214416e-11"
"2015-03-23","0.000000e+00"
"2015-03-24","1.079710e-11"
"2015-03-25","1.163782e-11"
"2015-03-26","1.514271e-11"
"2015-03-27","1.204369e-11"
"2015-03-30","1.036764e-11"
"2015-03-31","1.179030e-11"
"2015-04-01","9.669218e-12"
"2015-04-02","1.053129e-11"
"2015-04-03","8.701214e-12"
"2015-04-07","7.908081e-12"
"2015-04-08","8.965381e-12"
"2015-04-09","1.000768e-11"
"2015-04-10","9.115656e-12"
"2015-04-13","1.173502e-11"
"2015-04-14","9.305782e-12"
"2015-04-15","1.188836e-11"
"2015-04-16","1.312764e-11"
"2015-04-17","7.576175e-12"
"2015-04-20","1.130832e-11"
"2015-04-21","1.060965e-11"
"2015-04-22","7.759877e-12"
"2015-04-23","7.878263e-12"
"2015-04-24","1.169701e-11"
"2015-04-27","7.997168e-12"
"2015-04-28","9.099716e-12"
"2015-04-29","1.072755e-11"
"2015-04-30","9.985892e-12"
"2015-05-04","1.105910e-11"
"2015-05-05","1.621651e-11"
"2015-05-06","1.528174e-11"
"2015-05-07","1.316645e-11"
"2015-05-08","1.341562e-11"
"2015-05-11","1.186906e-11"
"2015-05-12","9.426990e-12"
"2015-05-13","1.129286e-11"
"2015-05-14","1.059189e-11"
"2015-05-15","1.434943e-11"
"2015-05-18","1.446570e-11"
"2015-05-19","1.740491e-11"
"2015-05-20","9.485215e-12"
"2015-05-21","1.009304e-11"
"2015-05-22","1.036622e-11"
"2015-05-25","8.313122e-12"
"2015-05-26","8.003154e-12"
"2015-05-27","2.366683e-11"
"2015-05-28","2.121202e-11"
"2015-05-29","1.476479e-11"
"2015-06-01","1.757247e-11"
"2015-06-02","9.716358e-12"
"2015-06-03","1.099753e-11"
"2015-06-04","1.492098e-11"
"2015-06-05","1.121988e-11"
"2015-06-08","8.936908e-12"
"2015-06-09","8.181556e-12"
"2015-06-10","7.618921e-12"
"2015-06-11","8.998014e-12"
"2015-06-12","7.887972e-12"
"2015-06-15","1.233195e-11"
"2015-06-16","1.347482e-11"
"2015-06-17","1.227653e-11"
"2015-06-18","2.959024e-11"
"2015-06-19","4.842250e-11"
"2015-06-23","2.466082e-11"
"2015-06-24","1.321607e-11"
"2015-06-25","1.950345e-11"
"2015-06-26","2.868971e-11"
"2015-06-29","2.854233e-11"
"2015-06-30","2.370149e-11"
"2015-07-01","2.003952e-11"
"2015-07-02","2.190863e-11"
"2015-07-03","2.617167e-11"
"2015-07-06","1.612392e-11"
"2015-07-07","1.837652e-11"
"2015-07-08","3.658231e-11"
"2015-07-09","2.277189e-11"
"2015-07-10","2.077110e-11"
"2015-07-13","3.653502e-11"
"2015-07-14","4.291396e-11"
"2015-07-15","2.408430e-11"
"2015-07-16","2.208918e-11"
"2015-07-17","1.587412e-11"
"2015-07-20","1.608015e-11"
"2015-07-21","1.949943e-11"
"2015-07-22","1.294856e-11"
"2015-07-23","1.218700e-11"
"2015-07-24","1.431173e-11"
"2015-07-27","3.639087e-11"
"2015-07-28","2.934032e-11"
"2015-07-29","2.141146e-11"
"2015-07-30","2.679515e-11"
"2015-07-31","2.482958e-11"
"2015-08-03","2.750580e-11"
"2015-08-04","2.583942e-11"
"2015-08-05","2.883213e-11"
"2015-08-06","3.535308e-11"
"2015-08-07","2.329786e-11"
"2015-08-10","2.660057e-11"
"2015-08-11","1.659735e-11"
"2015-08-12","2.331628e-11"
"2015-08-13","2.494367e-11"
"2015-08-14","1.512945e-11"
"2015-08-17","2.224218e-11"
"2015-08-18","3.374068e-11"
"2015-08-19","3.452771e-11"
"2015-08-20","3.566677e-11"
"2015-08-21","4.302910e-11"
"2015-08-24","5.718635e-11"
"2015-08-25","9.987305e-11"
"2015-08-26","5.100708e-11"
"2015-08-27","4.684898e-11"
"2015-08-28","3.299459e-11"
"2015-08-31","5.341131e-11"
"2015-09-01","4.363375e-11"
"2015-09-02","3.693118e-11"
