"T","."
"2014-10-13","2.932810e-10"
"2014-10-14","2.571334e-10"
"2014-10-15","3.192583e-10"
"2014-10-16","2.797243e-10"
"2014-10-17","3.623706e-10"
"2014-10-20","3.071291e-10"
"2014-10-21","3.098587e-10"
"2014-10-22","3.472469e-10"
"2014-10-23","3.810754e-10"
"2014-10-24","3.656081e-10"
"2014-10-27","4.501850e-10"
"2014-10-28","3.095680e-10"
"2014-10-29","2.001107e-10"
"2014-10-30","2.010024e-10"
"2014-10-31","2.410385e-10"
"2014-11-03","2.385260e-10"
"2014-11-04","2.618574e-10"
"2014-11-05","2.697698e-10"
"2014-11-06","0.000000e+00"
"2014-11-07","2.633760e-10"
"2014-11-10","2.570158e-10"
"2014-11-11","3.794661e-10"
"2014-11-12","3.855859e-10"
"2014-11-13","4.651218e-10"
"2014-11-14","3.540784e-10"
"2014-11-17","3.816709e-10"
"2014-11-18","3.155818e-10"
"2014-11-19","2.968619e-10"
"2014-11-20","3.045971e-10"
"2014-11-21","2.579075e-10"
"2014-11-24","3.322987e-10"
"2014-11-25","2.285317e-10"
"2014-11-26","2.076380e-10"
"2014-11-27","1.923520e-10"
"2014-11-28","1.984432e-10"
"2014-12-01","2.424574e-10"
"2014-12-02","2.001143e-10"
"2014-12-03","1.955635e-10"
"2014-12-04","1.471979e-10"
"2014-12-05","2.938881e-10"
"2014-12-08","2.524708e-10"
"2014-12-09","2.844924e-10"
"2014-12-10","3.168851e-10"
"2014-12-11","2.362593e-10"
"2014-12-12","0.000000e+00"
"2014-12-15","2.545922e-10"
"2014-12-16","3.064191e-10"
"2014-12-17","2.782975e-10"
"2014-12-18","2.535726e-10"
"2014-12-19","3.124102e-10"
"2014-12-22","4.727451e-10"
"2014-12-23","5.008931e-10"
"2014-12-24","4.793563e-10"
"2014-12-25","3.896759e-10"
"2014-12-26","2.871477e-10"
"2014-12-29","3.399874e-10"
"2014-12-30","3.857295e-10"
"2014-12-31","3.612158e-10"
"2015-01-05","4.831066e-10"
"2015-01-06","3.091610e-10"
"2015-01-07","2.629111e-10"
"2015-01-08","2.754668e-10"
"2015-01-09","2.758904e-10"
"2015-01-12","3.866703e-10"
"2015-01-13","3.388575e-10"
"2015-01-14","3.660915e-10"
"2015-01-15","3.119570e-10"
"2015-01-16","2.662235e-10"
"2015-01-19","4.451081e-10"
"2015-01-20","3.167727e-10"
"2015-01-21","2.931698e-10"
"2015-01-22","2.092013e-10"
"2015-01-23","3.070439e-10"
"2015-01-26","2.619917e-10"
"2015-01-27","4.051639e-10"
"2015-01-28","2.875271e-10"
"2015-01-29","2.897238e-10"
"2015-01-30","2.839902e-10"
"2015-02-02","3.371326e-10"
"2015-02-03","2.496488e-10"
"2015-02-04","2.468047e-10"
"2015-02-05","2.549463e-10"
"2015-02-06","3.679142e-10"
"2015-02-09","3.858656e-10"
"2015-02-10","3.335649e-10"
"2015-02-11","2.927161e-10"
"2015-02-12","2.749820e-10"
"2015-02-13","2.916596e-10"
"2015-02-16","2.656169e-10"
"2015-02-17","2.343418e-10"
"2015-02-25","2.421597e-10"
"2015-02-26","2.071479e-10"
"2015-02-27","1.889745e-10"
"2015-03-02","1.716936e-10"
"2015-03-03","1.691170e-10"
"2015-03-04","1.815397e-10"
"2015-03-05","2.677198e-10"
"2015-03-06","3.199690e-10"
"2015-03-09","2.733766e-10"
"2015-03-10","1.830590e-10"
"2015-03-11","1.849508e-10"
"2015-03-12","2.091462e-10"
"2015-03-13","2.068242e-10"
"2015-03-16","4.461262e-10"
"2015-03-17","1.853532e-10"
"2015-03-18","6.586614e-10"
"2015-03-19","0.000000e+00"
"2015-03-20","1.396944e-10"
"2015-03-23","1.384728e-10"
"2015-03-24","1.687483e-10"
"2015-03-25","1.627059e-10"
"2015-03-26","3.426405e-10"
"2015-03-27","2.224808e-10"
"2015-03-30","2.075616e-10"
"2015-03-31","1.340313e-10"
"2015-04-01","1.796623e-10"
"2015-04-02","1.480342e-10"
"2015-04-03","1.341029e-10"
"2015-04-07","1.546553e-10"
"2015-04-08","1.952257e-10"
"2015-04-09","2.374216e-10"
"2015-04-10","2.940004e-10"
"2015-04-13","1.543998e-10"
"2015-04-14","2.221718e-10"
"2015-04-15","2.095534e-10"
"2015-04-16","2.181672e-10"
"2015-04-17","1.213043e-10"
"2015-04-20","3.017030e-10"
"2015-04-21","2.510792e-10"
"2015-04-22","1.869457e-10"
"2015-04-23","2.347444e-10"
"2015-04-24","1.808339e-10"
"2015-04-27","3.315279e-10"
"2015-04-28","4.287697e-10"
"2015-04-29","3.730255e-10"
"2015-04-30","2.977860e-10"
"2015-05-04","3.202464e-10"
"2015-05-05","2.519144e-10"
"2015-05-06","1.994148e-10"
"2015-05-07","2.697060e-10"
"2015-05-08","3.215105e-10"
"2015-05-11","1.927215e-10"
"2015-05-12","1.618945e-10"
"2015-05-13","1.335956e-10"
"2015-05-14","1.581063e-10"
"2015-05-15","1.665068e-10"
"2015-05-18","1.585369e-10"
"2015-05-19","1.820125e-10"
"2015-05-20","1.500595e-10"
"2015-05-21","1.435889e-10"
"2015-05-22","1.285676e-10"
"2015-05-25","7.715093e-10"
"2015-05-26","5.687969e-10"
"2015-05-27","3.351083e-10"
"2015-05-28","3.620205e-10"
"2015-05-29","2.144525e-10"
"2015-06-01","4.319207e-10"
"2015-06-02","3.146691e-10"
"2015-06-03","2.821987e-10"
"2015-06-04","2.975537e-10"
"2015-06-05","2.487713e-10"
"2015-06-08","1.963982e-10"
"2015-06-09","1.578532e-10"
"2015-06-10","1.411933e-10"
"2015-06-11","2.680107e-10"
"2015-06-12","2.472560e-10"
"2015-06-15","3.402131e-10"
"2015-06-16","6.817468e-10"
"2015-06-17","6.534905e-10"
"2015-06-18","2.945308e-10"
"2015-06-19","2.272423e-10"
"2015-06-23","2.470486e-10"
"2015-06-24","1.728912e-10"
"2015-06-25","0.000000e+00"
"2015-06-26","0.000000e+00"
"2015-06-29","3.111754e-10"
"2015-06-30","2.521882e-10"
"2015-07-01","2.567449e-10"
"2015-07-02","2.550282e-10"
"2015-07-03","2.852524e-10"
"2015-07-06","2.793883e-10"
"2015-07-07","1.013147e-09"
"2015-07-08","1.979391e-09"
"2015-07-09","1.703060e-10"
"2015-07-10","1.985463e-10"
"2015-07-13","7.219825e-10"
"2015-07-14","1.669681e-09"
"2015-07-15","3.232226e-10"
"2015-07-16","2.439759e-10"
"2015-07-17","1.799251e-10"
"2015-07-20","0.000000e+00"
"2015-07-21","2.984737e-10"
"2015-07-22","2.842889e-10"
"2015-07-23","3.564528e-10"
"2015-07-24","3.233074e-10"
"2015-07-27","2.058239e-10"
"2015-07-28","2.088590e-10"
"2015-07-29","2.237796e-10"
"2015-07-30","2.266908e-10"
"2015-07-31","1.971392e-10"
"2015-08-03","2.518780e-10"
"2015-08-04","2.141683e-10"
"2015-08-05","1.771671e-10"
"2015-08-06","2.359797e-10"
"2015-08-07","1.580522e-10"
"2015-08-10","1.691114e-10"
"2015-08-11","5.585634e-10"
"2015-08-12","5.273671e-10"
"2015-08-13","5.519525e-10"
"2015-08-14","1.839425e-10"
"2015-08-17","2.869160e-10"
"2015-08-18","2.478210e-10"
"2015-08-19","2.863836e-10"
"2015-08-20","2.815694e-10"
"2015-08-21","2.453282e-10"
"2015-08-24","4.886862e-10"
"2015-08-25","1.195308e-09"
"2015-08-26","3.758155e-10"
"2015-08-27","4.635897e-10"
"2015-08-28","2.435779e-10"
"2015-08-31","2.989894e-10"
"2015-09-01","4.523941e-10"
"2015-09-02","4.064544e-10"
"2015-09-07","3.144398e-10"
"2015-09-08","4.227228e-10"
"2015-09-09","1.821619e-10"
"2015-09-10","2.128397e-10"
"2015-09-11","5.537957e-10"
"2015-09-14","1.351118e-09"
"2015-09-15","1.072752e-09"
"2015-09-16","5.345008e-10"
"2015-09-17","3.332242e-10"
"2015-09-18","4.765924e-10"
"2015-09-21","4.568159e-10"
"2015-09-22","4.212085e-10"
"2015-09-23","4.382591e-10"
"2015-09-24","2.364132e-10"
"2015-09-25","3.731828e-10"
"2015-09-28","3.704220e-10"
"2015-09-29","3.062334e-10"
"2015-09-30","2.697789e-10"
"2015-10-08","2.328448e-10"
"2015-10-09","1.751207e-10"
"2015-10-12","1.803059e-10"
"2015-10-13","1.721714e-10"
"2015-10-14","1.686360e-10"
"2015-10-15","1.587842e-10"
"2015-10-16","1.185788e-10"
"2015-10-19","1.864674e-10"
"2015-10-20","2.182102e-10"
"2015-10-21","2.770376e-10"
"2015-10-22","2.566611e-10"
"2015-10-23","1.573194e-10"
"2015-10-26","0.000000e+00"
"2015-10-27","1.992138e-10"
"2015-10-28","2.043811e-10"
"2015-10-29","2.383844e-10"
"2015-10-30","2.080492e-10"
"2015-11-02","2.193120e-10"
"2015-11-03","1.912356e-10"
"2015-11-04","0.000000e+00"
"2015-11-05","1.204564e-10"
"2015-11-06","1.228976e-10"
"2015-11-09","1.203871e-10"
"2015-11-10","1.219728e-10"
"2015-11-11","4.117299e-10"
"2015-11-12","1.722530e-10"
"2015-11-13","1.729504e-10"
"2015-11-16","1.929595e-10"
"2015-11-17","1.238460e-10"
"2015-11-18","1.556255e-10"
"2015-11-19","1.651876e-10"
"2015-11-20","1.453290e-10"
"2015-11-23","1.363534e-10"
"2015-11-24","1.601896e-10"
"2015-11-25","0.000000e+00"
"2015-11-26","8.108844e-10"
"2015-11-27","4.420636e-10"
"2015-11-30","4.937641e-10"
"2015-12-01","3.390485e-10"
"2015-12-02","2.474606e-10"
"2015-12-03","1.584541e-10"
"2015-12-04","1.495157e-10"
"2015-12-07","1.554284e-10"
"2015-12-08","2.581120e-10"
"2015-12-09","5.219078e-10"
"2015-12-10","3.225820e-10"
"2015-12-11","3.557972e-10"
"2015-12-14","7.265100e-10"
"2015-12-15","3.557163e-10"
"2015-12-16","6.006878e-10"
"2015-12-17","2.048136e-10"
"2015-12-18","1.389416e-10"
"2015-12-21","1.529230e-10"
"2015-12-22","1.009093e-09"
"2015-12-23","5.088783e-10"
"2015-12-24","5.383132e-10"
"2015-12-25","3.260517e-10"
"2015-12-28","2.055519e-10"
"2015-12-29","1.659569e-10"
"2015-12-30","1.520910e-10"
"2015-12-31","1.853452e-10"
"2016-01-04","5.629295e-10"
"2016-01-05","3.433463e-10"
"2016-01-06","2.050680e-10"
"2016-01-07","1.836807e-09"
"2016-01-08","3.955811e-10"
"2016-01-11","4.177271e-10"
"2016-01-12","6.216626e-10"
"2016-01-13","0.000000e+00"
"2016-01-14","6.031732e-10"
"2016-01-15","4.135193e-10"
"2016-01-18","4.768958e-10"
"2016-01-19","3.598422e-10"
"2016-01-20","2.852054e-10"
"2016-01-21","5.468567e-10"
"2016-01-22","6.518922e-10"
"2016-01-25","3.411839e-10"
"2016-01-26","6.128032e-10"
"2016-01-27","6.559361e-10"
"2016-01-28","6.326880e-10"
"2016-01-29","5.271679e-10"
"2016-02-01","4.989970e-10"
"2016-02-02","4.198679e-10"
"2016-02-03","4.236932e-10"
"2016-02-04","3.071181e-10"
"2016-02-05","3.601733e-10"
"2016-02-15","6.610374e-10"
"2016-02-16","3.475697e-10"
"2016-02-17","2.480794e-10"
"2016-02-18","2.818229e-10"
"2016-02-19","3.763399e-10"
"2016-02-22","2.367252e-10"
"2016-02-23","2.867721e-10"
"2016-02-24","2.904604e-10"
"2016-02-25","5.138503e-10"
"2016-02-26","4.827241e-10"
"2016-02-29","7.503596e-10"
"2016-03-01","6.593353e-10"
"2016-03-02","4.331590e-10"
"2016-03-03","2.269316e-10"
"2016-03-04","3.826978e-10"
"2016-03-07","3.327382e-10"
"2016-03-08","4.839163e-10"
"2016-03-09","4.526397e-10"
"2016-03-10","4.082764e-10"
"2016-03-11","4.135682e-10"
"2016-03-14","3.515403e-10"
"2016-03-15","2.876871e-10"
"2016-03-16","3.746975e-10"
"2016-03-17","2.565608e-10"
"2016-03-18","2.121902e-10"
"2016-03-21","1.804921e-10"
"2016-03-22","1.773695e-10"
"2016-03-23","1.857412e-10"
"2016-03-24","2.093970e-10"
"2016-03-25","2.304976e-10"
"2016-03-28","2.206877e-10"
"2016-03-29","2.882672e-10"
"2016-03-30","2.428675e-10"
"2016-03-31","2.048152e-10"
"2016-04-01","2.789255e-10"
"2016-04-05","2.013418e-10"
"2016-04-06","1.632092e-10"
"2016-04-07","1.926749e-10"
"2016-04-08","2.214903e-10"
"2016-04-11","1.884119e-10"
"2016-04-12","3.053716e-10"
"2016-04-13","1.751906e-10"
"2016-04-14","1.767298e-10"
"2016-04-15","1.543524e-10"
"2016-04-18","2.266949e-10"
"2016-04-19","1.869959e-10"
"2016-04-20","3.640871e-10"
"2016-04-21","2.542488e-10"
"2016-04-22","2.973788e-10"
"2016-04-25","3.139027e-10"
"2016-04-26","2.436850e-10"
"2016-04-27","2.174334e-10"
"2016-04-28","2.896489e-10"
"2016-04-29","2.407564e-10"
"2016-05-03","2.289432e-10"
"2016-05-04","1.574257e-10"
"2016-05-05","1.813696e-10"
"2016-05-06","2.684277e-10"
"2016-05-09","3.894713e-10"
"2016-05-10","3.045846e-10"
"2016-05-11","3.011196e-10"
"2016-05-12","6.217482e-10"
"2016-05-13","4.489263e-10"
"2016-05-16","3.403694e-10"
"2016-05-17","2.636625e-10"
"2016-05-18","4.134237e-10"
"2016-05-19","3.209989e-10"
"2016-05-20","3.731229e-10"
"2016-05-23","2.590460e-10"
"2016-05-24","3.116821e-10"
"2016-05-25","3.063738e-10"
"2016-05-26","3.736113e-10"
"2016-05-27","2.658742e-10"
"2016-05-30","0.000000e+00"
"2016-05-31","2.484552e-10"
"2016-06-01","1.571256e-10"
"2016-06-02","1.801706e-10"
"2016-06-03","1.710784e-10"
"2016-06-06","2.044246e-10"
"2016-06-07","1.993465e-10"
"2016-06-08","2.091190e-10"
"2016-06-13","3.852694e-10"
"2016-06-14","3.300639e-10"
"2016-06-15","3.739870e-10"
"2016-06-16","2.277937e-10"
"2016-06-17","2.318705e-10"
"2016-06-20","3.069210e-10"
"2016-06-21","2.868857e-10"
"2016-06-22","2.711004e-10"
"2016-06-23","2.467672e-10"
"2016-06-24","3.618126e-10"
"2016-06-27","2.724740e-10"
"2016-06-28","1.900861e-10"
"2016-06-29","1.629330e-10"
"2016-06-30","1.812304e-10"
"2016-07-01","1.975145e-10"
"2016-07-04","1.960360e-10"
"2016-07-05","1.533946e-10"
"2016-07-06","1.525812e-10"
"2016-07-07","1.617660e-10"
"2016-07-08","1.670424e-10"
"2016-07-11","1.642608e-10"
"2016-07-12","1.841194e-10"
"2016-07-13","0.000000e+00"
"2016-07-14","1.472981e-10"
"2016-07-15","1.607758e-10"
"2016-07-18","1.803912e-10"
"2016-07-19","2.886500e-10"
"2016-07-20","2.215556e-10"
"2016-07-21","1.722257e-10"
"2016-07-22","1.938439e-10"
"2016-07-25","1.999685e-10"
"2016-07-26","1.740520e-10"
"2016-07-27","3.073284e-10"
"2016-07-28","2.378395e-10"
"2016-07-29","2.338308e-10"
"2016-08-01","3.153216e-10"
"2016-08-02","2.707470e-10"
"2016-08-03","2.295703e-10"
"2016-08-04","2.310426e-10"
"2016-08-05","2.162262e-10"
"2016-08-08","2.728782e-10"
"2016-08-09","1.758804e-10"
"2016-08-10","1.960712e-10"
"2016-08-11","2.413080e-10"
"2016-08-12","2.272121e-10"
"2016-08-15","1.856005e-10"
"2016-08-16","1.427752e-10"
"2016-08-17","1.579826e-10"
"2016-08-18","1.658871e-10"
"2016-08-19","1.810445e-10"
"2016-08-22","2.167433e-10"
"2016-08-23","1.999430e-10"
"2016-08-24","1.791231e-10"
"2016-08-25","2.285826e-10"
"2016-08-26","1.904517e-10"
"2016-08-29","2.058589e-10"
"2016-08-30","1.826683e-10"
"2016-08-31","1.883733e-10"
"2016-09-01","1.906288e-10"
"2016-09-02","2.388048e-10"
"2016-09-05","2.627820e-10"
"2016-09-06","2.060821e-10"
"2016-09-07","1.695087e-10"
"2016-09-08","1.650676e-10"
"2016-09-09","1.823618e-10"
"2016-09-12","2.892862e-10"
"2016-09-13","2.315076e-10"
"2016-09-14","2.764586e-10"
"2016-09-19","2.351156e-10"
"2016-09-20","2.481904e-10"
"2016-09-21","2.143334e-10"
"2016-09-22","1.755315e-10"
"2016-09-23","2.186993e-10"
"2016-09-26","2.774618e-10"
"2016-09-27","2.698674e-10"
"2016-09-28","2.506240e-10"
"2016-09-29","2.193907e-10"
"2016-09-30","2.219221e-10"
"2016-10-10","2.125606e-10"
"2016-10-11","1.571863e-10"
"2016-10-12","1.816540e-10"
"2016-10-13","1.683255e-10"
"2016-10-14","2.022205e-10"
"2016-10-17","2.280479e-10"
"2016-10-18","1.862182e-10"
"2016-10-19","1.665783e-10"
"2016-10-20","1.536490e-10"
"2016-10-21","1.973693e-10"
"2016-10-24","1.526608e-10"
"2016-10-25","1.524042e-10"
"2016-10-26","1.549040e-10"
"2016-10-27","1.906327e-10"
"2016-10-28","2.664459e-10"
"2016-10-31","2.186430e-10"
"2016-11-01","1.641761e-10"
"2016-11-02","1.778121e-10"
"2016-11-03","1.756925e-10"
"2016-11-04","1.735667e-10"
"2016-11-07","2.068510e-10"
"2016-11-08","1.452566e-10"
"2016-11-09","2.036229e-10"
"2016-11-10","1.525937e-10"
"2016-11-11","1.352792e-10"
"2016-11-14","1.448904e-10"
"2016-11-15","1.596203e-10"
"2016-11-16","1.466769e-10"
"2016-11-17","1.731469e-10"
"2016-11-18","1.609194e-10"
"2016-11-21","1.517203e-10"
"2016-11-22","1.336109e-10"
"2016-11-23","1.439563e-10"
"2016-11-24","1.669385e-10"
"2016-11-25","2.027956e-10"
"2016-11-28","1.451761e-10"
"2016-11-29","1.579794e-10"
"2016-11-30","2.298224e-10"
"2016-12-01","1.822892e-10"
"2016-12-02","2.152007e-10"
"2016-12-05","2.461244e-10"
"2016-12-06","1.998275e-10"
"2016-12-07","2.037570e-10"
"2016-12-08","1.825064e-10"
"2016-12-09","1.837353e-10"
