"T","."
"2014-10-13","8.060084e-11"
"2014-10-14","7.772255e-11"
"2014-10-15","7.857853e-11"
"2014-10-16","1.428832e-10"
"2014-10-17","1.110799e-10"
"2014-10-20","8.793450e-11"
"2014-10-21","1.112501e-10"
"2014-10-22","1.014043e-10"
"2014-10-23","1.255836e-10"
"2014-10-24","1.142670e-10"
"2014-10-27","1.415275e-10"
"2014-10-28","1.263804e-10"
"2014-10-29","9.146218e-11"
"2014-10-30","0.000000e+00"
"2014-10-31","7.390548e-11"
"2014-11-03","5.857206e-11"
"2014-11-04","6.714171e-11"
"2014-11-05","7.411117e-11"
"2014-11-06","8.406776e-11"
"2014-11-07","8.464670e-11"
"2014-11-10","7.618315e-11"
"2014-11-11","7.418913e-11"
"2014-11-12","7.629557e-11"
"2014-11-13","0.000000e+00"
"2014-11-14","8.394087e-11"
"2014-11-17","8.736426e-11"
"2014-11-18","9.494938e-11"
"2014-11-19","7.541427e-11"
"2014-11-20","7.479099e-11"
"2014-11-21","7.825349e-11"
"2014-11-24","5.578516e-11"
"2014-11-25","5.071662e-11"
"2014-11-26","4.719100e-11"
"2014-11-27","4.881047e-11"
"2014-11-28","5.077850e-11"
"2014-12-01","5.424410e-11"
"2014-12-02","1.041127e-10"
"2014-12-03","5.219177e-11"
"2014-12-04","5.717549e-11"
"2014-12-05","5.931920e-11"
"2014-12-08","4.939261e-11"
"2014-12-09","6.288698e-11"
"2014-12-10","6.576134e-11"
"2014-12-11","5.622236e-11"
"2014-12-12","4.488957e-11"
"2014-12-15","6.076817e-11"
"2014-12-16","4.812045e-11"
"2014-12-17","5.083230e-11"
"2014-12-18","4.889186e-11"
"2014-12-19","5.523461e-11"
"2014-12-22","5.559955e-11"
"2014-12-23","8.035523e-11"
"2014-12-24","7.521707e-11"
"2014-12-25","5.972346e-11"
"2014-12-26","4.976198e-11"
"2014-12-29","5.432373e-11"
"2014-12-30","5.515551e-11"
"2014-12-31","5.279563e-11"
"2015-01-05","5.093159e-11"
"2015-01-06","3.472182e-11"
"2015-01-07","4.390215e-11"
"2015-01-08","4.734342e-11"
"2015-01-09","4.330435e-11"
"2015-01-12","5.812972e-11"
"2015-01-13","5.694910e-11"
"2015-01-14","7.134824e-11"
