"T","."
"2014-10-13","2.690113e-10"
"2014-10-14","2.710482e-10"
"2014-10-15","3.086851e-10"
"2014-10-16","4.821767e-10"
"2014-10-17","0.000000e+00"
"2014-10-20","2.555121e-10"
"2014-10-21","2.607070e-10"
"2014-10-22","3.059088e-10"
"2014-10-23","0.000000e+00"
"2014-10-24","3.434961e-10"
"2014-10-27","0.000000e+00"
"2014-10-28","2.843397e-10"
"2014-10-29","1.701344e-10"
"2014-10-30","1.796618e-10"
"2014-10-31","0.000000e+00"
"2014-11-03","3.294050e-10"
"2014-11-04","2.996089e-10"
"2014-11-05","2.821621e-10"
"2014-11-06","2.470232e-10"
"2014-11-07","2.539779e-10"
"2014-11-10","2.191032e-10"
"2014-11-11","2.980040e-10"
"2014-11-12","3.175662e-10"
"2014-11-13","3.193609e-10"
"2014-11-14","2.916838e-10"
"2014-11-17","2.973535e-10"
"2014-11-18","2.426974e-10"
"2014-11-19","2.332137e-10"
"2014-11-20","2.440990e-10"
"2014-11-21","2.038479e-10"
"2014-11-24","1.636893e-10"
"2014-11-25","1.700041e-10"
"2014-11-26","1.661328e-10"
"2014-11-27","0.000000e+00"
"2014-11-28","1.680858e-10"
"2014-12-01","2.219384e-10"
"2014-12-02","2.143031e-10"
"2014-12-03","1.635221e-10"
"2014-12-04","1.260423e-10"
"2014-12-05","2.267502e-10"
"2014-12-08","2.043100e-10"
"2014-12-09","2.697494e-10"
"2014-12-10","2.975094e-10"
"2014-12-11","2.022032e-10"
"2014-12-12","0.000000e+00"
"2014-12-15","1.799698e-10"
"2014-12-16","1.651720e-10"
"2014-12-17","0.000000e+00"
"2014-12-18","0.000000e+00"
"2014-12-19","2.198737e-10"
"2014-12-22","3.195716e-10"
"2014-12-23","3.129148e-10"
"2014-12-24","2.714117e-10"
"2014-12-25","2.411748e-10"
"2014-12-26","1.993880e-10"
"2014-12-29","2.799612e-10"
"2014-12-30","4.165795e-10"
"2014-12-31","3.299441e-10"
"2015-01-05","3.104454e-10"
"2015-01-06","2.279922e-10"
"2015-01-07","2.366876e-10"
"2015-01-08","2.149242e-10"
"2015-01-09","2.037465e-10"
"2015-01-12","3.049595e-10"
"2015-01-13","2.584487e-10"
"2015-01-14","2.685837e-10"
"2015-01-15","2.486033e-10"
"2015-01-16","1.881692e-10"
"2015-01-19","3.662817e-10"
"2015-01-20","2.390845e-10"
"2015-01-21","1.815421e-10"
"2015-01-22","0.000000e+00"
"2015-01-23","1.675224e-10"
"2015-01-26","1.716380e-10"
"2015-01-27","1.654645e-10"
"2015-01-28","1.769727e-10"
"2015-01-29","2.077011e-10"
"2015-01-30","2.336069e-10"
"2015-02-02","2.926215e-10"
"2015-02-03","2.125401e-10"
"2015-02-04","2.185617e-10"
"2015-02-05","2.228453e-10"
"2015-02-06","3.078747e-10"
"2015-02-09","3.227662e-10"
"2015-02-10","2.953996e-10"
"2015-02-11","2.457159e-10"
"2015-02-12","2.288965e-10"
"2015-02-13","1.797351e-10"
"2015-02-16","2.137920e-10"
"2015-02-17","2.359040e-10"
"2015-02-25","2.514111e-10"
"2015-02-26","1.976541e-10"
"2015-02-27","1.583063e-10"
"2015-03-02","1.305873e-10"
"2015-03-03","1.373803e-10"
"2015-03-04","1.454493e-10"
"2015-03-05","1.544653e-10"
"2015-03-06","1.771321e-10"
"2015-03-09","2.041955e-10"
"2015-03-10","1.675402e-10"
"2015-03-11","1.933432e-10"
"2015-03-12","0.000000e+00"
"2015-03-13","1.411975e-10"
"2015-03-16","1.277997e-10"
"2015-03-17","1.377545e-10"
"2015-03-18","1.627147e-10"
"2015-03-19","1.492247e-10"
"2015-03-20","2.706332e-10"
"2015-03-23","2.083670e-10"
"2015-03-24","1.396498e-10"
"2015-03-25","1.066316e-10"
"2015-03-26","1.644237e-10"
"2015-03-27","1.474672e-10"
"2015-03-30","1.187955e-10"
"2015-03-31","1.575607e-10"
"2015-04-01","1.400780e-10"
"2015-04-02","2.223583e-10"
"2015-04-03","1.695181e-10"
"2015-04-07","1.116217e-10"
"2015-04-08","1.090995e-10"
"2015-04-09","1.396528e-10"
"2015-04-10","1.215780e-10"
"2015-04-13","1.382475e-10"
"2015-04-14","1.628402e-10"
"2015-04-15","2.661418e-10"
"2015-04-16","4.818396e-10"
"2015-04-17","1.546673e-10"
"2015-04-20","1.298628e-10"
