"T","."
"2014-10-13","2.408159e-10"
"2014-10-14","2.151515e-10"
"2014-10-15","2.224304e-10"
"2014-10-16","2.370843e-10"
"2014-10-17","3.188976e-10"
"2014-10-20","2.578019e-10"
"2014-10-21","3.129645e-10"
"2014-10-22","3.255509e-10"
"2014-10-23","3.390655e-10"
"2014-10-24","3.229171e-10"
"2014-10-27","3.913386e-10"
"2014-10-28","2.419362e-10"
"2014-10-29","2.274185e-10"
"2014-10-30","4.031386e-10"
"2014-10-31","3.176378e-10"
"2014-11-03","2.916541e-10"
"2014-11-04","2.533522e-10"
"2014-11-05","2.539710e-10"
"2014-11-06","2.764901e-10"
"2014-11-07","2.330365e-10"
"2014-11-10","2.332588e-10"
"2014-11-11","3.539607e-10"
"2014-11-12","3.296607e-10"
"2014-11-13","3.468048e-10"
"2014-11-14","3.319811e-10"
"2014-11-17","3.706212e-10"
"2014-11-18","4.376225e-10"
"2014-11-19","3.527481e-10"
"2014-11-20","2.712510e-10"
"2014-11-21","2.325028e-10"
"2014-11-24","2.578812e-10"
"2014-11-25","1.890726e-10"
"2014-11-26","1.836095e-10"
"2014-11-27","1.729741e-10"
"2014-11-28","2.460783e-10"
"2014-12-01","2.859149e-10"
"2014-12-02","2.392369e-10"
"2014-12-03","3.176068e-10"
"2014-12-04","2.315070e-10"
"2014-12-05","2.767560e-10"
"2014-12-08","1.914925e-10"
"2014-12-09","2.696094e-10"
"2014-12-10","4.041825e-10"
"2014-12-11","3.260919e-10"
"2014-12-12","0.000000e+00"
"2014-12-15","2.331342e-10"
"2014-12-16","2.650977e-10"
"2014-12-17","2.590570e-10"
"2014-12-18","2.415867e-10"
"2014-12-19","3.294378e-10"
"2014-12-22","5.317788e-10"
"2014-12-23","5.526469e-10"
"2014-12-24","3.760579e-10"
"2014-12-25","3.202356e-10"
"2014-12-26","0.000000e+00"
"2014-12-29","3.741043e-10"
"2014-12-30","3.957239e-10"
"2014-12-31","3.304799e-10"
"2015-01-05","4.993536e-10"
"2015-01-06","0.000000e+00"
"2015-01-07","4.035045e-10"
"2015-01-08","2.895927e-10"
"2015-01-09","2.554618e-10"
"2015-01-12","3.701544e-10"
"2015-01-13","3.164214e-10"
"2015-01-14","2.904251e-10"
"2015-01-15","2.850161e-10"
"2015-01-16","2.746544e-10"
"2015-01-19","3.695602e-10"
"2015-01-20","2.607820e-10"
"2015-01-21","2.597471e-10"
"2015-01-22","2.648960e-10"
"2015-01-23","4.789811e-10"
"2015-01-26","0.000000e+00"
"2015-01-27","3.264505e-10"
"2015-01-28","3.415426e-10"
"2015-01-29","2.647016e-10"
"2015-01-30","2.920847e-10"
"2015-02-02","3.674091e-10"
"2015-02-03","2.581438e-10"
"2015-02-04","2.348271e-10"
"2015-02-05","2.203914e-10"
"2015-02-06","2.824640e-10"
"2015-02-09","3.136910e-10"
"2015-02-10","2.978620e-10"
"2015-02-11","2.293751e-10"
"2015-02-12","2.088324e-10"
"2015-02-13","3.116193e-10"
"2015-02-16","3.575376e-10"
"2015-02-17","0.000000e+00"
"2015-02-25","2.179781e-10"
"2015-02-26","1.896776e-10"
"2015-02-27","1.625242e-10"
"2015-03-02","1.482399e-10"
"2015-03-03","1.446509e-10"
"2015-03-04","1.452112e-10"
"2015-03-05","1.458769e-10"
"2015-03-06","2.728896e-10"
"2015-03-09","2.524475e-10"
"2015-03-10","2.019595e-10"
"2015-03-11","2.571341e-10"
"2015-03-12","2.516762e-10"
"2015-03-13","3.448175e-10"
"2015-03-16","1.449895e-10"
"2015-03-17","1.227936e-10"
"2015-03-18","0.000000e+00"
"2015-03-19","1.028624e-10"
"2015-03-20","1.730809e-10"
"2015-03-23","3.357382e-10"
"2015-03-24","3.295873e-10"
"2015-03-25","4.054035e-10"
"2015-03-26","2.560594e-10"
"2015-03-27","2.879725e-10"
"2015-03-30","3.385366e-10"
"2015-03-31","2.136146e-10"
