Row,Var1,Var2,Var3,Var4,Var5,Var6
20180201,-0.00142450166538532,0.0141131374764645,0.0263867551731951,0.0125393492527355,0.0196298560448862,0.0219186857076463
20180202,0.00142450166538532,-0.0110720809006857,-0.0104712998672958,-0.00834207131739539,-0.0108578699720492,0.0054054185669079
20180205,0.0349685978377465,0.0512932943875506,0.0195445960729703,0.0248203020497799,0.0385486701172351,0.09261112283516
20180206,-0.0385336640022431,-0.0272921422880077,-0.0234997759158979,-0.0406517672664606,0,-0.0160994189341812
20180207,-0.0802808312608025,-0.0119285708652734,-0.059881833023153,-0.0614228126264065,-0.0363676441708749,-0.0329979177150124
20180208,-0.0298529631496813,-0.0345914447696192,-0.0444517625708338,-0.040397876326296,-0.037740327982847,-0.0666913744986721
20180209,-0.0701897597207974,-0.0466186106559241,-0.0207414843068163,-0.0154305732266455,-0.0298529631496811,-0.0494800572633696
20180212,0.00256300866488957,-0.00543775130012936,-0.0105343336849595,-0.00840845794940703,-0.0188240852456356,-0.0279224606196233
20180213,0.0185973238155892,0.013001266557374,0.0283389583184661,0.0155598591070318,0.0164903618994154,0.0147931691778305
20180214,0.00501254182354449,0,0.0116960397631911,0.00710062154957658,0,-0.0103321952372053
20180222,0.0376168635713068,0.0160174273316622,0.0172914971100611,0.0347659578432133,0.0208099995137934,0.0534423188909339
20180223,0.0119666366175211,0.0136772253074535,0.00142755199118549,0.00227531383713586,0.00456621797958112,0.00421053253634351
20180226,0.00158478638557158,-0.00313972000466789,0.00142551699122095,-0.0056980211146378,0.00227531383713564,0
20180227,-0.0281030136434035,-0.0147837961842368,-0.033312276467115,-0.038443872115288,-0.0183491386681967,-0.0155260705289193
20180228,-0.0189072627823323,-0.010695289116748,-0.0178310816430722,-0.0131502193868784,-0.0210534091978323,-0.0273989741881147
20180301,-0.000830220055989095,0.00107469112976544,0.00299401421260459,-0.00845926494597649,-0.00236686501026617,-0.00292825977908828
20180302,-0.00750316150315511,0.00107353740852423,-0.00149588659158262,-0.00364742045704336,-0.0119190922372103,-0.0147713173203126
20180305,-0.00755988480794034,-0.00214822853828966,-0.00902261759963752,-0.00979199990461765,-0.00240096153753822,-0.00597016698650377
20180306,0.0200340590331161,0.00643089033029032,-0.0106303203017564,-0.00246305543239789,0.00718565966087459,0.00745715610808206
20180307,-0.00414079266603151,-0.00321027563024812,0.0121397545506106,0.0183267194055654,0.00713439411387395,0.00296736122780183
20180308,0.00496689762833702,0.00214132844134296,-0.0121397545506106,-0.009732436918231,-0.00475060275859773,-0.00445435034938013
20180309,-0.00165289293829973,0,0,0.00852104973193368,-0.00477327875265776,0
20180312,-0.00497513464011368,0.00106894718890516,-0.010744539282977,-0.012195273093818,-0.00239521072595483,0
20180313,-0.00083160087952594,-0.00428266179200065,0.00308166653740782,0.00367422336188428,0.00478469812333637,0
20180314,-0.00835426746985801,-0.00322407587175277,-0.009273636785329,-0.0135386683327985,-0.00478469812333637,-0.00896866998276047
20180315,-0.0177744840275773,-0.00323450416765914,0.00310077767824812,-0.00123992576332022,0,-0.00150262988453487
20180316,-0.00599573530633446,-0.00758811229049261,-0.0156009404424797,-0.0187857747389746,-0.00963862883776878,-0.00754720563538314
20180319,0.0161912356870038,0.00108754768739905,0.00626961301359552,0.0150567461791078,0,0.00754720563538314
20180320,-0.000845666012343482,0.00217155351350806,0.0201089529227134,0.00991334016865109,0.00963862883776878,0.0119582889888736
20180321,0.00674538813953163,-0.00434783293610375,-0.00614441257234111,0,0,0.00296736122780183
20180322,-0.0203742191951375,-0.00546151002552175,-0.00308642220318944,-0.00866878493644663,0,-0.00148257996022272
20180323,-0.0278278826227401,-0.0266386450810638,-0.0266264751153222,-0.0354467489957475,-0.0120628724492751,-0.00297177038915741
20180326,-0.0368249961111591,-0.0056401728762614,-0.0454623740767572,-0.0367495422087414,-0.0320619324596629,-0.0487901641694319
20180327,0.000914494805388077,0.00113058237028607,-0.0066666913581892,-0.00401875959491749,-0.00502513620267298,0.00312012733624356
20180328,-0.00458086004896607,-0.00113058237028607,0,-0.00268817366180052,-0.00252206943270994,0
20180329,0.0145854910188929,0.0134833503372871,0.0182275137592651,0.0317907566494968,0.00754720563538291,0.0108444130141288
20180330,-0.0136676387286641,-0.00559598550412099,0,0.0103762279860908,-0.0151518050206023,-0.00618239990831748
20180402,-0.0175849047754406,-0.00449944516123013,-0.0215776006445472,-0.031457377589212,-0.0128042722459878,-0.00778214044205483
20180403,-0.014104606181542,-0.0056529263027878,-0.0135137191667229,-0.00668005156037399,0,-0.0109977542095414
20180404,0.0289334228550024,-0.00113443007061198,-0.0017021280705305,-0.0107817756032884,-0.00776200533548921,-0.00158102799731874
20180409,0.0137051025916506,-0.00227272825100266,-0.00170503025108371,-0.00271370587159625,0,-0.0127390257774298
20180410,0.0356544005030957,0.0169208774883374,0.0434124929353135,0.0593450311108095,0.020566277581477,0.0299943558681917
20180411,0.0352724737624315,0.0100167782434712,0.0194180858571016,0.0177669648146463,0.0101266688179293,0.0306302659482431
20180412,-0.0265540227225505,-0.0122564208369762,-0.0259754864032606,-0.0306537410910024,-0.0152287207018247,-0.0228842938335876
20180413,0.00433088593783992,-0.0044943895878391,-0.00825768523898152,-0.00650620382273814,-0.0102828669555841,0
20180416,-0.0414704328872966,-0.0170361871525677,-0.0354467489957477,-0.04403646785394,-0.0261795055817711,-0.0329441557193542
20180417,0.00986112876578016,-0.00459243057421022,-0.00516797015844261,-0.00684465368996556,-0.00265604405811626,0.00952388151125549
20180418,0.0255407982851357,0.00688076109222235,0.0154244703256317,0.00956945101615059,0.00530505222969313,0.0125590347764939
20180419,-0.00261210422792502,0.0056980211146378,0.0067796869853789,0.00813012608325048,0.00264200946283877,-0.00156128056695248
20180420,-0.0105171872138676,-0.0148829306917104,0,-0.00541273310675039,-0.00264200946283877,-0.00312989300892785
20180423,0.0191977972781734,0.00115273787980819,0.0167508104248153,0.00810815252842256,0,0
20180424,0.0247558523639944,0.0171334859436101,0.00991743665734601,0.0173453314617737,0.0157483569681394,0.0155524130074851
20180425,-0.0152934161694986,-0.00910131424634564,-0.0149132838507178,-0.0119761910467155,-0.0104712998672956,-0.0124225199985573
20180426,-0.0225117731722166,-0.00803217169726445,-0.00670019256981957,-0.00806455983673038,-0.00263504763800504,-0.00312989300892785
20180427,-0.0512011242413957,0.00345026219215283,0.00836824967051664,0.00940235267839018,0.00788440352414876,0.00156617103274503
20180502,0.00276116144132832,-0.0267613410605998,-0.0033389012655145,-0.0013377928416598,-0.00262123347987409,0.0247307812577171
20180503,-0.0120204868541247,-0.00236127618567972,-0.00502934840500213,-0.00268096675325769,0.00262123347987409,0
20180504,-0.0065329210416234,-0.00592769963327555,-0.00674538813953141,-0.0148751897650441,-0.00524935588614373,-0.00305810635882087
20180507,0.0120987981190686,0.00356083462300916,0.00674538813953141,0.0094915966815714,0.00786373646021477,0.00610688920817948
20180508,0.0183323190834712,0.00472814119594611,0.00502934840500213,0.0200407508834459,0.0103897038491356,0.0121030221712437
20180509,-0.00363967644744934,-0.00472814119594611,0.00167084416481744,0.00396040121609698,0.00258064659349166,-0.00301205046999176
20180510,0.00363967644744934,0.00354820005609735,0.00166805710069706,-0.00131839175325821,0,-0.0060514556833553
20180511,0,0.00353565483230778,0.011599135843352,0.0208884879473556,0.00514139950041859,0.00755861497392663
20180514,0.0153225169923648,0.0105325724998933,0,0.00258064659349122,0,0.0164305413960959
20180515,-0.00538117890451684,-0.00349854584251341,0.00328947665039858,0,-0.00256739550524565,-0.00743497848751784
20180516,-0.0199824995873383,-0.00585824756836795,-0.0148886124937506,-0.0168944888987617,-0.0103360093306621,-0.0195936939004013
20180517,-0.0073665158167624,-0.0011757790890119,-0.00501254182354427,-0.005256253888827,0,0.00303951601789665
20180518,0.0128560081015339,0.00703402665737984,0.0133113446382394,0.018277271191792,0.0129034048359078,0.0225065764097998
20180521,-0.000912825257359806,0.00582412828598855,-0.00331126130365589,-0.0104032147608861,0.00256082086167386,0
20180522,-0.00825314175672043,-0.00699303549097019,-0.0100000833345835,-0.0211368503093161,-0.00770222036209245,-0.00595239852729512
20180523,-0.0195264223503551,-0.00940077428470598,-0.0203052661607457,-0.0161510913278831,-0.0103627870355465,-0.0165541778825047
20180524,-0.00376293952954221,0,-0.013769580723757,-0.0109141601806784,-0.00784317746102592,0.00303030534917914
20180525,-0.00188679301257677,-0.00592068040972782,0.00173160216427815,0,0.00262123347987409,0.00302115033417616
20180528,0,0.00118694375952888,-0.00346620797648645,-0.00274725447513902,0,-0.00150943424885419
20180529,-0.0200292818755723,-0.00833834491715368,-0.0034782643763247,-0.00828734024857014,0.00261438057407104,-0.00151171608532197
20180530,-0.0293276150945205,-0.0181055036322735,-0.019349768179876,-0.0224413344726806,-0.0184458457907517,-0.0307243829310162
20180531,0.00987174847915417,0.0145105327144144,0.00531445006349252,0.00988010859970734,0.00265604405811626,0
20180601,0.000981836112256662,0.00119976019190426,-0.00353982670512409,-0.005633817718256,-0.00265604405811626,-0.0109805024834442
20180604,0.00782017670583368,0.00597730410845942,0.0105821093305369,0.0126317469059005,0.0079470616925319,0.0047207011349375
20180605,-0.000974184197843453,-0.00238663597773092,0,0.00139372844860386,0,-0.0047207011349375
20180606,-0.0117648415795863,-0.00599162966826672,-0.00881062968215485,-0.00698814863392827,-0.00529101763441564,-0.00157853229304972
20180607,0.0224290240783986,-0.00361228568591399,0.00705470297988997,0.00698814863392827,0.00264900817157687,0
20180608,-0.0244033583821164,-0.0170320418944319,-0.0195214717450198,-0.0211126772375592,-0.0106383982050555,-0.0191393402106974
20180611,-0.00793654959573642,-0.0148333992941012,0,-0.00284900477607497,0,-0.00484262447578798
20180612,0.00199005040801037,-0.00249376687840241,0.00357782134788387,0.00993620665912975,0,0.00161681522690538
20180613,-0.0109946135010919,-0.0100377254335111,-0.00357782134788387,-0.0028288562004779,-0.00267737777071653,0
20180614,0.0119881555599695,0.00251889301948394,0.00714288751238001,0.00705719230999891,0,0.00322580924888261
20180615,0.00988150332999771,0.00376648279547664,0.0141345109349047,0.0167367923555239,0.00534760632659537,0.00961545869944191
20180619,-0.0299423566150785,-0.0305367238600813,0.00699303549097063,0,0.00266311741948355,0.0111024138043052
20180620,0.00404449489650638,0,-0.00874896219323551,-0.0167367923555239,-0.00801072374607892,-0.0142973047008244
20180621,-0.00505817972735256,-0.00518135874199777,-0.00175901540517964,-0.00705719230999891,0.00267737777071653,-0.00481155699722224
20180622,-0.00101471343054627,0.00518135874199777,-0.00176211499339907,0,0,0.00321027563024834
20180625,-0.0403990721202105,-0.00908507222247135,-0.0231946169804682,-0.0229236399019368,-0.0107527917762618,-0.0177854324332163
20180626,-0.0106270925742864,-0.0184215735673625,-0.0218986853076377,-0.0249462679465773,-0.0136056520557788,-0.0016326534238853
20180627,-0.0292703823001133,-0.0080000426670761,-0.0205039801977074,-0.0240613111601173,-0.00825314175672043,0.0016326534238853
20180628,-0.0188789615974696,0.00534046663131749,-0.0209332096664658,-0.0230957147946493,-0.0167134809737406,0
20180629,0.0188789615974696,-0.00802143338457517,0.0228146777661715,0.0200469319452907,0.0139472274808505,0.0129661459972674
20180702,-0.0542505897497483,-0.0217104863709014,-0.0461620417631625,-0.0516951428960726,-0.0395531783860217,-0.00484262447578798
20180703,0.00694447235281137,0,0.011741817876683,0.0159493014076781,0.0114614435190066,-0.0756027407429511
20180704,-0.00694447235281137,-0.00688233962294182,0.0038835000263977,0,0.0056818334674309,-0.00349650705872939
20180705,-0.00116211518017728,-0.00832182333749221,0.0134746985833603,0.0141400627738126,0.0140649294674036,0.0139132679169849
20180706,0.00695251931488183,0.00693965311054057,0.0114069677933764,0.00777004686193172,0.00557104504945549,-0.0086730812534288
20180709,0.0418376448545503,0.0218886987894371,0.0443695696640356,0.0527628023669104,0.040821994520255,0.0291866210865319
20180710,-0.0055524851147859,-0.00542742173536537,-0.00180995524523975,-0.00589103323723728,-0.00534760632659537,0.00337838159162707
20180711,-0.022523474667083,-0.0234009301646123,-0.00727275932907956,-0.00592594326754714,-0.00268456537066886,-0.0170072126472329
20180712,0.0113251493570536,0.0274742555522483,0.0323187912551672,0.035040081115796,0.0186423508092797,0.0119353505492727
20180713,0,-0.00407332538763594,-0.054459917132381,0.00143369200184851,-0.0626054742303959,0.00507186209796018
20180716,-0.0170361871525677,-0.0109440216793173,-0.0245526970058789,-0.02612630459222,-0.016997576368571,-0.00168776411371963
20180717,-0.00114613193062274,-0.00275482267884453,0,-0.065323142597989,-0.00573067470898514,-0.0067796869853789
20180718,-0.00229621226035048,0.00275482267884453,0,0.00469852078155419,-0.00576370471675003,-0.00511510066677046
20180719,0.00344234419097322,-0.00690133864069309,-0.0115385895564939,-0.00784317746102592,-0.00289435802636451,0
20180720,0.0426073414203558,0.0327004613109347,0.056405927913552,0.0655222890477039,0.028573372444056,0.036916943827642
20180723,0.0334623773164049,0.0185928330766156,0.0234879813072137,0.0218827112495077,0.0112045990128631,0.00983614487671303
20180724,-0.00212539931231337,0.00524935588614373,0.00178412179350151,0,0.002781642961877,0.00325733187030663
20180725,-0.00212992625782515,-0.00130975788206333,0.00178094437099463,-0.0014440435722336,-0.002781642961877,-0.00162733965937556
20180726,-0.0139562114937992,-0.00789477784700798,-0.0125337361472566,-0.00144613184999964,-0.00558660670863986,-0.00653597097978564
20180727,0,-0.00264550418842413,-0.00180342699915048,-0.00872098550544487,-0.00280505092760852,0.00490597876885457
20180730,0.0150217416958376,0.00528402814660511,0.00898478640781519,0.0144930073025671,0.0111733005981254,0.00812352152147944
20180731,0.00318979536810016,0.00263158046605616,0.0106762579913418,0.00859604146979787,0.00554018037561521,0.0144580831752299
20180801,-0.0290812093008417,-0.0158943743444664,-0.0178576174000065,-0.0187190491012466,-0.0167134809737406,-0.0625203569813342
20180802,-0.0232182901020073,-0.0202299549027041,-0.0200188668904917,-0.0205587270210366,-0.0198588086496032,-0.00340136382349021
20180803,-0.0033613477027048,0,0.00732604009207294,0.0132647486584831,0,-0.00341297259623996
20180806,0.0033613477027048,0.00136147059832092,0.00545952220489876,0.00874641144286836,0.00571430126343864,0
20180807,0.0254016970829505,0.0188684843043831,0.0162019745762805,0.0129778317487139,0.0141445073861646,0.0169495583137733
20180808,-0.0131725285565385,-0.0093897403498393,-0.0162019745762805,-0.0188002645001473,-0.00846267391873368,-0.00843886864586452
20180809,0.0261737951139125,0.0160431248405759,0.0108304307743696,0.0116111609276781,0.00846267391873368,0.0117945764928369
20180810,-0.00647950431098643,0,-0.0126469617007674,-0.0116111609276781,-0.005633817718256,-0.00335570784697237
20180813,-0.0196942908029261,-0.0120081496283966,-0.0183491386681964,-0.0266287923466013,-0.011363758650315,-0.0152416159686171
20180814,-0.00554018037561521,-0.00134318354646767,-0.00371057939653574,0.00149812762102197,0.00285306898240645,-0.00170794234515625
20180815,-0.0236098656391341,-0.0162605208717805,-0.0168701283034851,-0.0166041550520353,-0.0172418064345061,-0.0172418064345059
20180816,-0.00113830405006032,-0.00410678195265324,-0.00378788331693714,0.00455581653586057,0.00578036291549955,0
20180817,0.00341103230106299,-0.00412371718386217,-0.00189933580365254,-0.0121952730938182,-0.00578036291549955,-0.0052310494175527
20180820,0.0213371373881315,0.0177479061234058,0.0188329483330922,0.0212451086137362,0.0143887374520997,0.0104348772925797
20180821,0.0252344711785413,0.00135226525001375,0.00743497848751828,0.00896866998276047,0.0056980211146378,0.00861331767811491
20180822,0.00647950431098643,-0.00814115758370004,-0.00185356864932307,-0.00298062813813771,-0.0056980211146378,-0.00515908281002742
20180823,0.00750673766375343,0.00407886357482101,0.00185356864932307,-0.00149365225678344,0,-0.00345423486808749
20180824,0.0691353114843434,0.0359798969771836,0.0165293019512105,0.016308738041924,0.00853490244983734,0.0205486682273877
20180827,0.0391056670388368,0.00912058439680941,0.00725956001280426,0.0160470255975176,0.00564973254211898,0.0217946598274203
20180828,-0.0135137191667227,-0.00650620382273814,-0.00362319236942055,0.00577202179712222,0.0028129413766147,-0.0016597514183645
20180829,-0.00194552590549124,-0.00261438057407126,-0.00363636764338371,-0.00722024797348708,0,0.0016597514183645
20180830,-0.0147133600811475,-0.0184945826361642,-0.0165293019512105,-0.010196738020515,-0.00846267391873368,-0.0116765296618357
20180831,0.000987654401272575,0.0327898228229908,0.00738010729762251,0.00729397836255341,0.00564973254211898,0.00167644632725228
20180903,0.00590552897404129,-0.00907329620567454,-0.0018399269220073,0,0,0.00167364055802977
20180904,0.0232794217780476,0.0103627870355463,0.0018399269220073,0.00724116125655971,0.00841519692528458,0.00998344398418327
20180905,-0.037113634507596,-0.0221507427875887,-0.0166824999599362,-0.0322608622182214,-0.0140649294674036,-0.0285493781067188
20180906,-0.007992050531338,-0.00793654959573642,-0.00374532273016204,-0.00597909105605798,-0.00853490244983734,0
20180907,0.00400400935338219,0.00132714020806279,0.00374532273016204,-0.00150037537523473,0.00285306898240645,-0.00683763347760391
20180910,-0.0130720815673526,-0.00531916147760025,-0.00187090793581168,-0.00602411460338081,0.00284495213223135,-0.013817145553142
20180911,0.00303183658212003,-0.00668898815079633,0,-0.00606062461169099,-0.00284495213223135,-0.0052310494175527
20180912,-0.00303183658212003,0.00268096675325769,-0.00940740710189547,-0.00609757986811865,-0.00571430126343864,0
20180913,0.00806455983673038,0.0106525641162074,0.0150096626505654,0.0151747980192352,0.0142249909313472,0.0052310494175527
20180914,-0.0121213605323449,-0.00265252144913131,0,0.00150489117942043,0,-0.00698083114134018
20180917,-0.0153612851614873,-0.0106810094203338,-0.0093546051672202,-0.00603320080416792,-0.00566573753567723,-0.0105634785095694
20180918,0.0394588367405477,0.0304055147681126,0.0130720815673526,0.0120302202765421,0.00848661387731853,0.0175443096509096
20180919,0.0157483569681394,0.00907329620567454,0.00923367594694557,0.0133632278121671,0.0028129413766147,0.0069324367756447
20180920,-0.000977039647826583,0.00128949082987173,0.00914919465358799,0.0102715503218296,0.00280505092760852,0.00688470877749725
20180921,0.042111485350127,0.0342021937635431,0.0462715992878198,0.051220299022724,0.0303471563892921,0.0353870115843227
20180925,-0.0113102053915868,-0.0100125992924296,-0.0140107370695983,-0.015374167249588,-0.00818558458643959,-0.00998344398418327
20180926,0.015052024537582,0.0199259394610807,0.00527705710084359,0.00421645037893481,0.00818558458643959,0.00998344398418327
20180927,0.00279720462106114,0,-0.00175592670226488,0,0,-0.00331675262599407
20180928,0.0284553388830435,0.00737104074458994,0.0139618323817685,0.0153099719714205,0.0108109161042156,0.0066225407604934
20181008,-0.055828449552942,-0.046345175176365,-0.0370739722575171,-0.0437613931958132,-0.0272496424473756,-0.0267574491695493
20181009,0.0104712998672953,0.00511510066677001,-0.00541029272824733,-0.00433840159859811,-0.00832182333749221,-0.0119353505492727
20181010,-0.0104712998672953,0.00127469743200059,0.00361011222409946,0.00578036291549933,0.002781642961877,0.0051326032265202
20181011,-0.0581158097962762,-0.0389659685333834,-0.0273989741881142,-0.0381837869701587,-0.0281708769666964,-0.0206903932574463
20181012,0.0436577266210461,0.0196727655987048,0.0237888619640148,0.0367418256532575,0.0141846349919563,0.0017406444777841
20181015,-0.0186188622032102,-0.0143887374520997,-0.0182486815883995,-0.017467693040391,-0.0141846349919563,-0.0300110784160394
20181016,0.0253919892090559,0.00656601177089033,0.00367647472930877,0.00731532157637305,0.00285306898240645,-0.00179372245402698
20181017,-0.00386473910988849,0.00652318033912369,-0.00367647472930877,-0.0043827681550952,0.00851068966790858,0.0213151941990468
20181018,-0.0235074487660296,-0.0210257417057504,-0.0148425730379289,-0.0147495299260623,-0.00566573753567723,-0.0195214717450198
20181019,0.0642907203681209,0.0339458180708547,0.0240085400520091,0.0364737731176445,0.0252467827347838,0.0282704339382553
20181022,0.035603943172489,0.027849901197611,0.0270043411916747,0.0296422549586743,0.0246250473053893,0.0257967873320202
20181023,-0.0281965018946275,-0.024006206523048,-0.0288308257177092,-0.0325116973866271,-0.0218587938124992,-0.0223185229556955
20181024,0.018282044837449,0.0227569871226159,0.0270530474717099,0.026932882359588,0.01643872634316,0.0223185229556955
20181025,0.0223923373126218,0.0074720148387013,0.00532388125274985,0.0125088496917087,0.00811912443850415,0.0134909297410155
20181026,-0.00979091043461766,-0.00248447332766233,0.00705470297988997,0.00550965581096952,0,-0.00841047850859633
20181029,-0.0392207131532811,-0.0125158079318304,-0.0195214717450198,-0.0278569545029661,-0.00269905696916495,-0.0153194485335133
20181030,0.013857034661426,0.0137588161714279,0.00892066575837935,0.00703732672057611,0.0107527917762618,0.0136288310556059
20181031,0.000917010609881697,-0.00623054975063653,0,0.00280112227971174,-0.00536194314138538,0.00169061747790744
20181101,-0.00735973883208052,-0.00878850603307901,-0.0107143882124063,-0.00842701616188024,-0.0135320062185764,-0.0118947876521494
20181102,0.0237237403493764,0.0199756954236436,0.0124890115707748,0.0112203140674929,0.010840214552865,0.0152674721307886
20181105,-0.0154478310455168,-0.0149442382682765,-0.0142859572474765,-0.0168780377873519,-0.00811912443850415,-0.00845313571105843
20181106,-0.00735297430525872,-0.00629328697578924,-0.00541029272824733,-0.00711746776886391,-0.00544960476756473,-0.00340136382349021
20181107,-0.00277136436038283,-0.0050633019565467,-0.00180995524523975,-0.0042949242828807,0,-0.00512383699986918
20181108,0.00737330529375191,0.001268230987995,0.00180995524523975,0,0.0027285146532039,0.00512383699986918
20181109,-0.0317190770227938,-0.0179032914925275,-0.0330912546263284,-0.0365270702373743,-0.0220394595662914,-0.0311443857017655
20181112,0.000947418356040064,0.0140937630758597,0.00186741417479541,0,0.00555556984460215,0.00525855725346691
20181113,-0.00189573516489938,0.00886642920564151,0.00372439909098254,0,0.00276625349289006,0.00174672533494191
20181114,-0.00953296065872333,-0.0126905256440448,-0.0130965389198456,-0.0149927845861413,-0.0111112254250707,-0.00876429799358847
20181115,0.0170944333593002,0.0101652717768506,0.00750472565406768,0.00752448997861555,0.00557104504945549,0.0105079775984152
20181116,-0.00471921593164648,0.00126342404677215,-0.00187090793581168,-0.00150037537523473,0,0.0034782643763247
20181119,0.026145280104322,0.0112995552539332,0.0130234398862867,0.014903405502575,0.0110498361865849,0.00692044284457394
20181120,-0.026145280104322,-0.0189041546391526,-0.0111525319504751,-0.00593473551981449,-0.0110498361865849,-0.0156388938844547
20181121,0.00377715274374557,0.00254129742867271,0.00186741417479541,0,0.00277392688272515,0.00174978172378748
20181122,-0.0056710927038166,0,0,-0.00447428039492115,0,-0.00350263055120204
20181123,-0.0220420998686586,-0.0179262162681519,-0.00561273690495745,-0.00599701947237419,-0.00555556984460215,-0.0105821093305369
20181126,0.00193610902686636,0.00258064659349122,0.00374532273016204,0.00599701947237419,0.002781642961877,0.00177147964838209
20181127,-0.0155948579579066,-0.00387347159579665,-0.00374532273016204,-0.00449438958783932,-0.00557104504945549,-0.00177147964838209
20181128,0.00977524890464254,0.00644747559096981,0.00374532273016204,0.00449438958783932,0.00557104504945549,0.00353982670512409
20181129,-0.00781253973679386,-0.00515465058866438,-0.00374532273016204,-0.00900906994236594,-0.002781642961877,-0.00531445006349252
20181130,0.0155645165411116,0.00643917228102087,0,0.00301205046999176,0.00555556984460215,0.00707967558806177
20181203,0.0219579227819784,0.0102172025466549,0.0148978546806371,0.0178842322564208,0.0110193952496105,0.0105264129869875
20181204,0,0,0.00184672259316465,0,0.00273597981887486,0
20181205,-0.0133081812024951,-0.00765309857771745,-0.00369686188132601,-0.00592594326754714,-0.00547946576462555,-0.00700528258840882
20181206,-0.0193242728264029,-0.012886776276356,-0.0093023926623137,-0.0134631801682941,-0.0082759093038598,-0.0123785842326398
20181207,0.00292255444260192,0.00129617646144631,0,-0.00150715929057132,-0.00277392688272515,0.00177777824599934
20181210,-0.0107580499665505,-0.00910871619824016,-0.00374532273016204,-0.0106142012417734,-0.00836824967051686,-0.014311514393256
20181211,0.00588236990306656,0.00130633591405571,0,0.00456274555841807,0,0.00180018050414787
20181212,0.000977039647826583,0.0013046316266645,0.00187441479435035,0.00755861497392663,0.00558660670863986,0.00179694567670174
20181213,0.0145421854997743,0.00649774865751995,0.00931973194880231,0.0134631801682941,0.002781642961877,0.00358423322781509
20181214,-0.0214015950506674,-0.0183011643824043,-0.00744882401299063,-0.0179914897930415,-0.00557104504945549,-0.00718135940866471
20181217,0.0117303397854895,-0.00396563639334691,0.0037313476128582,0.00753583068870278,0.00834497193218064,0.00359712618084962
20181218,-0.0166588859866388,-0.00132538124106851,-0.0037313476128582,-0.00753583068870278,-0.00555556984460215,-0.00901719365018883
20181219,-0.0179466431908368,-0.0066533844907366,-0.00374532273016204,-0.0106464883944877,-0.0027894020875785,-0.00362976805057857
20181220,-0.0234107383652491,-0.0080429387994605,-0.0189399601009215,-0.021639175103481,-0.00560225554866989,-0.0109690313705739
20181221,-0.0271415407975821,-0.00810815252842256,-0.00767758089903436,-0.0157483569681394,0.00280505092760852,-0.00552996800946115
20181224,-0.00317965291737954,0,0.00576370471675003,0,0.00558660670863986,0.0128560081015341
20181225,-0.00852883634752066,-0.00954335804689976,0.00191387618228434,-0.00317965291737954,0.00555556984460215,-0.0165597160390185
20181226,-0.0042918520815407,-0.00274348594575091,0.00761908447643922,0.0015910902322418,0.00552487593196971,0
20181227,-0.00215285336110105,0.00137268381197231,0.00189573516489938,0,0,-0.00371747640013242
20181228,0.0107182162200239,0.0136241889395436,0.00189214815203775,0.0126383988717229,-0.00552487593196971,0.0147877001543795
