trade_date,yield_sum000001.SZ,yield_sum600015.SH,yield_sum601398.SH,yield_sum601939.SH,yield_sum601988.SH,yield_sum601998.SH
2019-08-27,1.0759398496240602,0.8055555555555556,0.8741935483870967,0.9049479166666667,0.8992443324937027,0.8951612903225806
2019-08-28,1.0729323308270675,0.81,0.8709677419354839,0.9049479166666667,0.8916876574307304,0.8983870967741936
2019-08-29,1.062406015037594,0.8066666666666666,0.8741935483870967,0.9036458333333334,0.8891687657430729,0.9016129032258065
2019-08-30,1.0646616541353382,0.8044444444444445,0.8693548387096773,0.8984375000000001,0.8891687657430729,0.9016129032258065
2019-09-02,1.0864661654135337,0.8122222222222222,0.8693548387096773,0.8958333333333334,0.8916876574307304,0.9096774193548386
2019-09-03,1.0751879699248121,0.8122222222222222,0.8709677419354839,0.8958333333333334,0.8942065491183878,0.9161290322580644
2019-09-04,1.0857142857142856,0.8233333333333334,0.882258064516129,0.9114583333333334,0.906801007556675,0.9290322580645161
2019-09-05,1.0962406015037593,0.83,0.8870967741935484,0.9231770833333334,0.9118387909319899,0.9258064516129032
2019-09-06,1.113533834586466,0.8333333333333334,0.8903225806451612,0.9257812500000001,0.9143576826196473,0.9306451612903225
2019-09-09,1.1045112781954887,0.8355555555555555,0.8887096774193548,0.9231770833333334,0.9143576826196473,0.9354838709677419
2019-09-10,1.093984962406015,0.8333333333333334,0.8870967741935484,0.9192708333333334,0.9118387909319899,0.932258064516129
2019-09-11,1.0947368421052632,0.8388888888888889,0.8951612903225806,0.9296875,0.9219143576826196,0.9387096774193548
2019-09-12,1.1037593984962406,0.8411111111111111,0.8983870967741936,0.9296875,0.9219143576826196,0.9419354838709677
2019-09-16,1.0864661654135337,0.8377777777777777,0.8983870967741936,0.9270833333333334,0.9219143576826196,0.9354838709677419
2019-09-17,1.0706766917293233,0.8266666666666667,0.8887096774193548,0.9166666666666667,0.9118387909319899,0.9225806451612902
2019-09-18,1.0834586466165412,0.8255555555555555,0.8870967741935484,0.91796875,0.906801007556675,0.9209677419354838
2019-09-19,1.1157894736842104,0.83,0.8870967741935484,0.91796875,0.9093198992443324,0.9225806451612902
2019-09-20,1.1533834586466165,0.8344444444444444,0.8919354838709678,0.921875,0.9093198992443324,0.9193548387096774
2019-09-23,1.156390977443609,0.8277777777777778,0.8838709677419355,0.9101562500000001,0.906801007556675,0.9129032258064516
2019-09-24,1.1413533834586465,0.8288888888888889,0.8870967741935484,0.90625,0.906801007556675,0.9161290322580644
2019-09-25,1.1842105263157894,0.8255555555555555,0.885483870967742,0.9088541666666667,0.9042821158690175,0.9193548387096774
2019-09-26,1.181203007518797,0.8344444444444444,0.8951612903225806,0.91796875,0.9093198992443324,0.9306451612903225
2019-09-27,1.1954887218045112,0.8311111111111111,0.8935483870967742,0.9205729166666667,0.906801007556675,0.9225806451612902
2019-09-30,1.1721804511278195,0.82,0.8919354838709678,0.9101562500000001,0.9017632241813601,0.9096774193548386
2019-10-08,1.2180451127819547,0.8266666666666667,0.896774193548387,0.921875,0.906801007556675,0.9258064516129032
2019-10-09,1.2218045112781954,0.8355555555555555,0.9,0.9296875,0.9118387909319899,0.9419354838709677
2019-10-10,1.2210526315789472,0.8366666666666667,0.8983870967741936,0.9296875,0.906801007556675,0.9548387096774194
2019-10-11,1.26390977443609,0.8455555555555556,0.9096774193548386,0.9388020833333334,0.9168765743073047,0.9677419354838709
2019-10-14,1.294736842105263,0.8633333333333333,0.9225806451612902,0.9505208333333334,0.924433249370277,0.9887096774193548
2019-10-15,1.2917293233082705,0.8633333333333333,0.9225806451612902,0.9583333333333334,0.9269521410579346,0.9838709677419354
2019-10-16,1.2624060150375938,0.8555555555555556,0.9225806451612902,0.9466145833333333,0.9294710327455918,0.9790322580645161
2019-10-17,1.2556390977443608,0.8511111111111112,0.9209677419354838,0.9453125,0.9269521410579346,0.9709677419354837
2019-10-18,1.2413533834586468,0.84,0.914516129032258,0.9440104166666667,0.9219143576826196,0.9709677419354837
2019-10-21,1.2699248120300752,0.8522222222222222,0.9338709677419355,0.9583333333333334,0.9294710327455918,1.0129032258064516
2019-10-22,1.2345864661654136,0.8511111111111112,0.9370967741935483,0.9596354166666667,0.9294710327455918,1.0129032258064516
2019-10-23,1.2368421052631577,0.8500000000000001,0.9467741935483871,0.9609375,0.9345088161209067,1.0048387096774194
2019-10-24,1.268421052631579,0.8555555555555556,0.9548387096774194,0.9674479166666666,0.9445843828715365,1.0080645161290323
2019-10-25,1.269172932330827,0.8511111111111112,0.9645161290322581,0.9687500000000001,0.9395465994962217,1.011290322580645
2019-10-28,1.2526315789473683,0.8488888888888888,0.9564516129032258,0.9583333333333334,0.9345088161209067,0.9983870967741936
2019-10-29,1.2714285714285714,0.8422222222222222,0.9532258064516129,0.9505208333333334,0.9294710327455918,1.0048387096774194
2019-10-30,1.2353383458646616,0.8433333333333333,0.9596774193548387,0.9531250000000001,0.9294710327455918,1.0032258064516129
2019-10-31,1.2225563909774437,0.8322222222222222,0.9532258064516129,0.94921875,0.9319899244332494,0.9887096774193548
2019-11-01,1.2676691729323306,0.84,0.9580645161290323,0.9505208333333334,0.9319899244332494,1.0064516129032257
2019-11-04,1.2721804511278196,0.8466666666666667,0.9516129032258065,0.9557291666666666,0.9319899244332494,1.020967741935484
2019-11-05,1.289473684210526,0.8555555555555556,0.9548387096774194,0.9609375,0.9370277078085643,1.0306451612903225
2019-11-06,1.275187969924812,0.8577777777777778,0.9645161290322581,0.9752604166666667,0.9420654911838791,1.032258064516129
2019-11-07,1.2699248120300752,0.8555555555555556,0.9596774193548387,0.9752604166666667,0.9395465994962217,1.0290322580645161
2019-11-08,1.25187969924812,0.8488888888888888,0.9467741935483871,0.95703125,0.9269521410579346,1.011290322580645
2019-11-11,1.2240601503759398,0.8366666666666667,0.9306451612903225,0.9401041666666666,0.9168765743073047,0.996774193548387
2019-11-12,1.2278195488721804,0.8388888888888889,0.9354838709677419,0.9427083333333334,0.9219143576826196,0.9935483870967742
2019-11-13,1.2278195488721804,0.8333333333333334,0.932258064516129,0.9361979166666667,0.9193954659949621,0.9854838709677419
2019-11-14,1.2270676691729323,0.8311111111111111,0.9274193548387096,0.9322916666666667,0.9118387909319899,0.9806451612903225
2019-11-15,1.2285714285714284,0.8277777777777778,0.9338709677419355,0.9309895833333334,0.9093198992443324,0.982258064516129
2019-11-18,1.2368421052631577,0.8322222222222222,0.9387096774193548,0.93359375,0.9118387909319899,0.9870967741935484
2019-11-19,1.2338345864661653,0.8355555555555555,0.9435483870967741,0.9361979166666667,0.9143576826196473,0.9854838709677419
2019-11-20,1.1917293233082706,0.8255555555555555,0.9354838709677419,0.9257812500000001,0.9118387909319899,0.9693548387096773
2019-11-21,1.1924812030075187,0.8222222222222223,0.9241935483870968,0.9283854166666667,0.9143576826196473,0.9693548387096773
2019-11-22,1.1721804511278195,0.8233333333333334,0.9209677419354838,0.9296875,0.9093198992443324,0.9693548387096773
2019-11-25,1.1879699248120301,0.8311111111111111,0.9403225806451613,0.9388020833333334,0.9193954659949621,0.9790322580645161
2019-11-26,1.1744360902255637,0.8355555555555555,0.9435483870967741,0.9388020833333334,0.924433249370277,0.9919354838709677
2019-11-27,1.1631578947368422,0.8277777777777778,0.9483870967741935,0.9401041666666666,0.9219143576826196,0.9741935483870967
2019-11-28,1.1646616541353383,0.8277777777777778,0.9419354838709677,0.9296875,0.9193954659949621,0.9693548387096773
2019-11-29,1.1496240601503758,0.8255555555555555,0.9338709677419355,0.9244791666666666,0.9143576826196473,0.9677419354838709
2019-12-02,1.1548872180451126,0.8255555555555555,0.9370967741935483,0.9270833333333334,0.9118387909319899,0.9612903225806452
