trade_date,yield_rate_000001.SZ,yield_rate_600000.SH,yield_rate_600015.SH,yield_rate_600016.SH,yield_rate_600036.SH,yield_rate_601166.SH,yield_rate_601288.SH,yield_rate_601328.SH,yield_rate_601398.SH,yield_rate_601818.SH,yield_rate_601939.SH,yield_rate_601988.SH,yield_rate_601998.SH,amihud_000001.SZ,amihud_600000.SH,amihud_600015.SH,amihud_600016.SH,amihud_600036.SH,amihud_601166.SH,amihud_601288.SH,amihud_601328.SH,amihud_601398.SH,amihud_601818.SH,amihud_601939.SH,amihud_601988.SH,amihud_601998.SH
20191217,0.022938623682579047,0.021434460016488046,0.017287234042553192,0.011200000000000002,0.005901287553648068,0.017311608961303463,0.005494505494505494,0.010830324909747292,0.010380622837370242,0.022779043280182234,0.011188811188811189,0.00821917808219178,0.016339869281045753,1.1513065977100821e-08,2.9959177961268334e-08,7.068745993510206e-08,1.4185466982713787e-08,2.793712971475871e-09,8.217118178253656e-09,7.2027409572332455e-09,1.4817107721345593e-08,7.4482267028099005e-09,4.249976910747386e-08,9.967342075375381e-09,1.2443611868578548e-08,7.047184516753143e-08
20191216,0.0006203473945409429,0.0008250825082508252,0.0,-0.0031897926634768745,-0.005866666666666667,0.0015298317185109638,-0.00546448087431694,-0.0018018018018018018,-0.006872852233676976,-0.0045351473922902496,-0.006944444444444445,0.0,0.0,4.910942707801151e-10,1.8000781722261705e-09,0.0,7.36965635797958e-09,4.477826852022014e-09,1.3003757566518063e-09,9.855431144452345e-09,4.181975213118716e-09,8.458156190477378e-09,1.1223742106930858e-08,1.0638133079756867e-08,0.0,0.0
20191213,0.03333333333333333,0.018487394957983194,0.01075268817204301,0.012924071082390952,0.030219780219780223,0.019760790431617263,0.013850415512465375,0.01092896174863388,0.013937282229965157,0.023201856148491882,0.012658227848101266,0.0110803324099723,0.021702838063439065,1.950953814156853e-08,2.5583366697077284e-08,6.359431662073462e-08,1.8792750188258993e-08,1.2247634788043026e-08,1.3020912920382842e-08,1.4570843284762125e-08,1.683189828567675e-08,1.60041275346917e-08,4.6462433994925395e-08,1.89592387905504e-08,2.283997535736242e-08,1.227693676877885e-07
20191212,-0.0038314176245210726,-0.00667779632721202,-0.002680965147453083,-0.0016129032258064516,0.0,-0.003626943005181347,0.0,-0.0018181818181818182,-0.0017391304347826088,-0.0023148148148148147,0.0014084507042253522,0.0,0.0016722408026755853,5.135352657257548e-09,2.081335608544542e-08,3.12467012739332e-08,8.362266970528435e-09,0.0,5.42623668272478e-09,0.0,6.261053658906449e-09,3.3334883427419105e-09,7.680588148005823e-09,5.005593151398038e-09,0.0,1.2063707230557298e-08
20191211,0.02152641878669276,0.01011804384485666,0.0013422818791946308,0.001615508885298869,0.007751937984496126,0.02332979851537646,0.0,0.0036496350364963502,0.008771929824561403,0.038461538461538464,0.004243281471004243,0.0,0.011844331641285956,1.5755444521950027e-08,2.5257512945941564e-08,1.2000572286734498e-08,6.857956516983323e-09,7.57983513718491e-09,1.87867449541908e-08,0.0,1.0211245810403851e-08,1.3513066732049106e-08,5.642537428651675e-08,1.3158582237033192e-08,0.0,1.0153499026681084e-07
20191210,-0.005191434133679429,-0.003361344537815126,0.0013440860215053762,-0.00322061191626409,-0.004135649296939619,-0.0026441036488630354,0.0,-0.0036363636363636364,-0.006968641114982578,-0.0023980815347721825,-0.0028208744710860366,-0.0027624309392265192,-0.008389261744966443,6.113570364106803e-09,1.8501186507325806e-08,2.187529833540552e-08,2.0559135428200482e-08,5.03870281218338e-09,4.6813087865169385e-09,0.0,1.3646265609942655e-08,1.2538049647176963e-08,9.331174270757536e-09,9.96378715009237e-09,1.2247016767242466e-08,7.989846601607716e-08
20191209,-0.01217948717948718,-0.0016778523489932886,0.0013458950201884253,0.003231017770597738,-0.0038450975006866254,-0.0010565240359218173,0.0,0.005484460694698354,-0.0017391304347826088,-0.0047732696897374695,-0.0070028011204481795,0.0,-0.0016750418760469012,1.3104260292055304e-08,8.143388646069168e-09,1.9451686555805616e-08,1.4202652875547375e-08,4.242459238307153e-09,1.3160438744241666e-09,0.0,1.6065284424967487e-08,2.75380115156223e-09,1.3321820855533486e-08,1.6777777210916443e-08,0.0,1.9655458470974916e-08
20191206,0.011017498379779651,0.0025231286795626574,0.0013477088948787063,0.0016181229773462784,0.0008246289169873556,-0.00473186119873817,-0.0027624309392265192,0.0,-0.003466204506065858,-0.004750593824228029,0.0,0.0,0.0,9.876527959086621e-09,1.0258886179073814e-08,2.2087941993122784e-08,7.87007988725388e-09,8.867643857858929e-10,6.024465034742392e-09,8.34234793689219e-09,0.0,5.514387736179345e-09,2.017958751330106e-08,0.0,0.0,0.0
20191205,0.007838014369693011,0.011914893617021277,0.0040595399188092015,0.0032467532467532465,0.002756339581036384,0.005817028027498678,0.002770083102493075,0.0018315018315018315,0.0017361111111111112,0.014457831325301203,0.0,0.005555555555555556,0.003361344537815126,9.102967616518357e-09,4.001997335203476e-08,4.666783185871247e-08,1.2882267956202413e-08,2.859744362414671e-09,7.647907650355598e-09,5.278872190155745e-09,5.914943030943161e-09,3.802525461661942e-09,5.360002410597847e-08,0.0,3.9294564778388e-08,4.572171528111084e-08
20191204,-0.00906148867313916,-0.00927487352445194,-0.006720430107526882,-0.003236245954692557,-0.004936917169500822,-0.007869884575026234,-0.005509641873278237,-0.00546448087431694,-0.0051813471502590676,-0.009546539379474939,-0.0013986013986013986,-0.002770083102493075,-0.0016778523489932886,1.1348555539445243e-08,3.208003891119993e-08,7.236046933401257e-08,1.4721233201633367e-08,5.9207709901280845e-09,1.3760166091948205e-08,1.3093075039789956e-08,1.2969543890104485e-08,9.702929942860097e-09,3.014639121685476e-08,5.72988529093913e-09,1.2556430092030773e-08,2.762814029842619e-08
20191203,0.005859375,-0.0008424599831508004,0.0013458950201884253,0.001620745542949757,0.009692605926336195,0.007399577167019027,0.0027624309392265192,0.0,-0.0034423407917383822,0.0,0.004213483146067416,-0.0027624309392265192,0.0,8.342609525553363e-09,3.6428507764913516e-09,2.108376415852314e-08,8.097507816355628e-09,9.604421107950499e-09,1.1089547896814736e-08,6.023644148374955e-09,0.0,7.963182038853193e-09,0.0,1.7397475823340075e-08,9.568579134673846e-09,0.0
20191202,0.004578155657292349,-0.0033585222502099076,0.0,0.0,0.0022203719122953092,0.0015881418740074113,0.0,-0.0036297640653357535,0.0034542314335060447,0.014527845036319613,0.0028169014084507044,-0.0027548209366391185,-0.006666666666666667,5.37513895903225e-09,1.2785132390131817e-08,0.0,0.0,3.107656554828674e-09,2.801114917228616e-09,0.0,1.283237499740366e-08,6.980596789844525e-09,5.5761612718352624e-08,9.573946410046034e-09,1.2351377742667206e-08,7.764411291515417e-08
20191129,-0.012911555842479019,-0.004180602006688963,-0.0026845637583892616,0.0016233766233766233,-0.016380016380016377,-0.004217185028993147,-0.005494505494505494,-0.005415162454873646,-0.00856164383561644,-0.01196172248803828,-0.0056022408963585435,-0.005479452054794521,-0.0016638935108153079,1.2976803899574905e-08,1.4271784551768807e-08,3.356418827839228e-08,4.464886018587379e-09,1.3641257880350448e-08,5.502226302262818e-09,6.992745159999809e-09,1.545672837991238e-08,1.4285304849592785e-08,4.6269355850477645e-08,1.7162281231091104e-08,1.8828523177360053e-08,2.1914195654300486e-08
20191128,0.001292824822236587,-0.0025020850708924102,0.0,0.0016260162601626016,-0.0005457025920873125,-0.008881922675026124,-0.00546448087431694,-0.0018018018018018018,-0.006802721088435375,-0.0047619047619047615,-0.0110803324099723,-0.00273224043715847,-0.004966887417218543,2.207578517038632e-09,1.1771204581907726e-08,0.0,7.299746841858159e-09,7.145553730759671e-10,1.3533912102648827e-08,1.0888599690137859e-08,7.51006076199783e-09,1.5467398815105695e-08,2.7004373223392355e-08,2.4655465255202035e-08,1.4221010092713146e-08,8.326783772068049e-08
20191127,-0.009603072983354674,-0.005804311774461029,-0.009308510638297874,-0.006462035541195476,0.018055555555555557,0.005780346820809248,0.005494505494505494,-0.0017985611510791368,0.005128205128205128,-0.007092198581560283,0.0013869625520110957,-0.0027247956403269754,-0.017886178861788615,1.3100306244875064e-08,1.6941912839059454e-08,1.0656339064336562e-07,2.9392757059203986e-08,1.3945409836862728e-08,7.127789608596662e-09,1.3746073243573687e-08,9.300478801851496e-09,1.0090534671108728e-08,3.2815805650322186e-08,4.575088497993465e-09,1.5666366561542005e-08,1.429622798614017e-07
20191126,-0.011392405063291138,-0.0008285004142502071,0.0053475935828877,0.0016181229773462784,-0.015855658829961726,-0.014500258933195238,0.0,-0.0017953321364452422,0.003430531732418525,-0.007042253521126761,0.0,0.005479452054794521,0.013179571663920923,9.01057228673808e-09,1.1526521435436742e-09,2.678478313887693e-08,2.7083451875875087e-09,9.80409116493395e-09,1.3395926316605359e-08,0.0,3.412021938042241e-09,3.8026540862945734e-09,1.595522947780321e-08,0.0,9.9404966527074e-09,8.452665182658912e-08
20191125,0.013470173187940988,0.006672226855713094,0.009446693657219974,0.01644736842105263,0.009660502346121999,0.012585212375458836,0.011111111111111112,0.012727272727272728,0.021015761821366025,0.019138755980861247,0.009803921568627453,0.0110803324099723,0.009983361064891847,1.0848368357387608e-08,2.1877927535823516e-08,5.791171463226026e-08,4.067818967302599e-08,9.951704963464043e-09,1.684263100385654e-08,1.5589423797783637e-08,3.171585526189861e-08,1.869668885268175e-08,5.388436481114009e-08,3.5327927125328626e-08,3.555544443295633e-08,9.80635914585583e-08
20191122,-0.017023959646910468,0.0025083612040133776,0.0013513513513513512,0.0,-0.005762897914379802,-0.0036572622779519333,0.002785515320334262,0.0036496350364963502,-0.003490401396160558,-0.007125890736342042,0.001402524544179523,-0.005509641873278237,0.0,1.4119754844077571e-08,7.071889255711605e-09,1.500865971338163e-08,0.0,4.915188299784848e-09,4.452622204096762e-09,4.973005871359729e-09,1.0815495921812027e-08,5.471412265422534e-09,2.3529948517824483e-08,4.242417690836514e-09,1.690880910272565e-08,0.0
20191121,0.0006309148264984228,-0.00664451827242525,-0.004037685060565276,0.0,-0.0038272279934390384,-0.0010438413361169103,0.002793296089385475,-0.0036363636363636364,-0.012068965517241381,-0.002369668246445498,0.0028129395218002813,0.0027624309392265192,0.0,5.176096800420212e-10,1.6100104264265282e-08,3.9277140970944523e-08,0.0,3.545664134574987e-09,1.1218246101277496e-09,4.093121540926532e-09,8.699024483378206e-09,1.4906476722895575e-08,7.357466744487724e-09,8.235023426183924e-09,1.0572616220317382e-08,0.0
20191120,-0.034125533211456435,-0.01553556827473426,-0.011968085106382979,-0.008156606851549756,-0.02505330490405117,-0.0342741935483871,-0.005555555555555556,-0.009009009009009009,-0.008547008547008548,-0.025404157043879907,-0.011126564673157162,-0.0027548209366391185,-0.016366612111292964,1.263700146045325e-08,3.402070753159739e-08,1.398134371378424e-07,3.2846923085535586e-08,1.4280620667761806e-08,2.095860746983863e-08,9.861169938849682e-09,2.7629051462397243e-08,2.0864900275806636e-08,6.515707167408482e-08,1.8434290991785628e-08,1.2953202516065823e-08,1.5735600048814305e-07
20191119,-0.0024316109422492403,-0.0008169934640522876,0.004005340453938584,-0.0016286644951140066,0.0005333333333333334,-0.004515805318615153,0.002785515320334262,0.0018050541516245488,0.005154639175257732,-0.006880733944954128,0.002789400278940028,0.0027624309392265192,-0.0016339869281045752,2.6434059278846667e-09,2.2759457957408765e-09,5.514641862199516e-08,7.611033726907205e-09,3.64303279400605e-10,5.64838037560854e-09,5.2054133596651476e-09,6.665891932446284e-09,8.720790544130486e-09,2.4001470218599032e-08,7.575625158343526e-09,9.410956200534774e-09,1.3640823457647009e-08
20191118,0.006731946144430845,0.007407407407407407,0.005369127516778523,0.006557377049180329,0.018191691555796908,0.023626091422701594,0.0056022408963585435,0.0054446460980036296,0.0051813471502590676,0.02588235294117647,0.002797202797202797,0.002770083102493075,0.0049261083743842365,7.3247876116125044e-09,2.091391925275409e-08,4.5437820559405826e-08,2.485129358586044e-08,8.386022564859202e-09,1.7855817743228705e-08,9.220544271969083e-09,1.903242405788897e-08,1.0628761549672423e-08,6.96862009610594e-08,7.45856706710767e-09,9.886359573239857e-09,5.575706217887847e-08
20191115,0.0012254901960784314,0.0008237232289950577,-0.004010695187165775,0.0,0.0024496461622210124,0.010378827192527246,0.0028089887640449437,-0.003616636528028933,0.006956521739130435,-0.011627906976744188,-0.0013966480446927375,-0.0027624309392265192,0.001644736842105263,1.311931419545512e-09,2.474130930004125e-09,5.3531234052379055e-08,0.0,2.105439358771934e-09,8.92801926108674e-09,5.67513187473896e-09,1.2210067802483484e-08,1.288966294648214e-08,3.847546376005786e-08,3.657044220362082e-09,8.5478806473754e-09,2.2124719633388075e-08
20191114,-0.0006123698714023271,-0.007358953393295176,-0.0026666666666666666,-0.0032679738562091504,-0.007027027027027027,-0.011794871794871795,-0.0028011204481792717,-0.0036036036036036037,-0.005190311418685121,-0.0069284064665127015,-0.004172461752433936,-0.00821917808219178,-0.004909983633387888,7.986341349087515e-10,2.099562506978853e-08,3.37086002565549e-08,1.1429604572296841e-08,6.5389875629048845e-09,9.386111499904214e-09,4.509851178012851e-09,1.1125103692834631e-08,1.157342018634866e-08,1.979278765371029e-08,9.665918537439168e-09,2.9177651635982287e-08,4.079428868883147e-08
20191113,0.0,-0.0008169934640522876,-0.006622516556291392,-0.004878048780487804,-0.005376344086021505,-0.0121580547112462,0.0028089887640449437,-0.0035906642728904844,-0.003448275862068966,0.0,-0.006906077348066299,-0.00273224043715847,-0.008116883116883118,0.0,2.07177854154672e-09,8.412166542467579e-08,1.7509523828148112e-08,3.7012058159112705e-09,9.642333005778272e-09,4.550058973141415e-09,9.14074745798261e-09,5.59989164782281e-09,0.0,1.97061662784504e-08,9.716844201839977e-09,6.989681333586929e-08
20191112,0.003071253071253071,-0.0040683482506102524,0.0026560424966799467,0.0032626427406199023,-0.0029482712409541678,0.003048780487804878,0.0028169014084507044,-0.005357142857142857,0.005199306759098787,-0.002304147465437788,0.002770083102493075,0.005494505494505494,-0.003236245954692557,3.6473102182033356e-09,8.479891550158139e-09,3.396127466703142e-08,1.1967133781777153e-08,2.180268031467535e-09,2.898127415838874e-09,5.415581919233897e-09,1.5260325267113147e-08,1.0244254146711274e-08,6.260770384660027e-09,8.245322166424912e-09,2.2849549795485223e-08,2.857786024777678e-08
20191111,-0.022222222222222223,-0.022275258552108195,-0.014397905759162305,-0.011290322580645162,-0.011655629139072848,-0.010060362173038231,-0.01662049861495845,-0.010600706713780918,-0.017035775127768313,-0.026905829596412554,-0.017687074829931974,-0.010869565217391304,-0.014354066985645933,1.4437909897076096e-08,4.712885639913704e-08,1.0415286519837948e-07,3.036663658485771e-08,7.969814208376e-09,7.069398024882674e-09,1.799806879388494e-08,2.3904883653844045e-08,2.1862938622704e-08,5.545675542753538e-08,3.071241347627365e-08,2.9364217061552475e-08,8.441267637818599e-08
20191108,-0.014209591474245114,-0.014890282131661442,-0.007792207792207791,-0.009584664536741214,-0.010744234800838574,-0.01339950372208437,-0.01366120218579235,-0.012216404886561954,-0.013445378151260503,-0.008888888888888889,-0.01869158878504673,-0.013404825737265416,-0.017241379310344827,1.0070812722485229e-08,2.4306242416306827e-08,7.214728331797684e-08,2.640177661219236e-08,6.211716034992556e-09,9.149404477360513e-09,1.8476770784179337e-08,2.6919699849915247e-08,1.3446022587141971e-08,1.8362538540460382e-08,3.657870579195624e-08,2.734422756482071e-08,1.0285388817677905e-07
20191107,-0.004127358490566038,-0.01238390092879257,-0.0025906735751295338,0.0,0.0002621231979030144,-0.0009915716410510659,-0.005434782608695652,-0.0017421602787456446,-0.005016722408026755,-0.013157894736842106,0.0,-0.00267379679144385,-0.0031249999999999997,3.444654954160804e-09,2.1034834472111494e-08,2.602587043839759e-08,0.0,1.9610799209962104e-10,7.438439837893481e-10,1.0185379782221803e-08,5.314531647882938e-09,7.650593306603756e-09,2.5717201992054668e-08,0.0,8.312134314291309e-09,2.3247432463028928e-08
20191106,-0.011078717201166181,-0.0023166023166023165,0.0025974025974025974,0.0,0.013011152416356878,0.0085,0.00546448087431694,0.001745200698080279,0.010135135135135136,-0.023554603854389723,0.014905149051490514,0.005376344086021505,0.001564945226917058,7.577397218222122e-09,3.884797577137405e-09,1.587025124149247e-08,0.0,4.778420515618576e-09,3.5642238374297985e-09,1.0700794966822744e-08,5.331255912396915e-09,1.081210098294114e-08,2.127909084259393e-08,1.6114818606984535e-08,1.1151371592561616e-08,8.342287332894369e-09
20191105,0.01359338061465721,0.016483516483516484,0.010498687664041995,0.011308562197092085,0.012910166756320602,0.008572869389813415,0.0027397260273972603,0.01236749116607774,0.003389830508474576,0.028634361233480177,0.005449591280653951,0.005405405405405405,0.00947867298578199,6.714235892424896e-09,1.699040029133475e-08,4.057974745195398e-08,1.4830285107780685e-08,4.7083451577479095e-09,2.93997122432435e-09,3.3936751486614893e-09,1.5218897073726157e-08,2.8134422135984097e-09,2.9427192064294838e-08,1.0019040977561277e-08,8.75834298220229e-09,3.136973944204714e-08
20191104,0.0035587188612099642,-0.000784313725490196,0.007936507936507936,0.0016181229773462784,0.015846994535519125,0.022692109334708613,-0.00273224043715847,0.0,-0.006734006734006734,0.008888888888888889,0.005479452054794521,0.0,0.014423076923076922,2.355843304499671e-09,1.235981680123751e-09,4.6924839671841344e-08,3.7088780542530797e-09,7.1131491190091904e-09,9.438483874658295e-09,5.567401660082532e-09,0.0,1.0171379661075862e-08,1.4567038421877901e-08,9.666017046241716e-09,0.0,5.919606544886075e-08
20191101,0.03690036900369003,0.019184652278177457,0.009345794392523366,0.004878048780487804,0.03098591549295775,0.035790598290598295,0.005494505494505494,0.008912655971479501,0.005076142131979695,0.03686635944700461,0.0013717421124828533,0.0,0.017944535073409464,1.728752686364136e-08,2.3943527648331542e-08,5.89867693056121e-08,1.1134551731741226e-08,1.2579465979890997e-08,1.2776694370115924e-08,8.672716574328848e-09,2.2916344026515614e-08,6.449973027710404e-09,5.028273638403113e-08,2.3716201006473683e-09,0.0,9.643325163888537e-08
20191031,-0.010346926354230068,-0.006354249404289119,-0.013175230566534916,-0.0016233766233766233,0.0025416548997458347,-0.010570824524312896,0.0055248618784530384,-0.003552397868561279,-0.006722689075630252,-0.035555555555555556,-0.004098360655737704,0.0027100271002710027,-0.014469453376205787,7.392167994529632e-09,1.520701854195204e-08,6.85216764813819e-08,5.752218729402038e-09,1.4056356323978286e-09,1.1373008462018584e-08,8.196108813836192e-09,9.877693758699761e-09,1.1785342901974794e-08,4.2149181027146146e-08,9.7853781614787e-09,7.726682965799688e-09,8.788520622964649e-08
20191030,-0.02838557066824364,-0.014095536413469069,0.0013192612137203166,0.0,-0.020470262793914246,0.013390465988216388,0.002770083102493075,-0.001773049645390071,0.00676818950930626,0.008968609865470852,0.0027397260273972603,0.0,-0.0016051364365971107,2.0269829546735945e-08,2.0933073809006356e-08,1.2218392540467444e-08,0.0,1.2021577859183085e-08,7.2811513673343666e-09,5.030801602723454e-09,7.005856810392905e-09,9.192716872293283e-09,1.720646776246779e-08,9.270247851746843e-09,0.0,1.2950973397514742e-08
20191029,0.015006002400960384,0.005511811023622048,-0.007853403141361256,-0.003236245954692557,-0.0013812154696132596,-0.0016042780748663102,-0.010958904109589041,-0.0035335689045936395,-0.0033726812816188873,0.0,-0.008152173913043478,-0.005390835579514825,0.006462035541195476,1.1266351450366403e-08,8.209550126404369e-09,5.480522535204149e-08,1.4056635742852596e-08,1.4382268126439695e-09,2.368314152852759e-09,1.4996707680831075e-08,1.1041842287211174e-08,4.7594418102135655e-09,0.0,1.6808488631371633e-08,1.789541933169004e-08,3.1679647142726606e-08
20191028,-0.013033175355450238,-0.015503875968992248,-0.0026109660574412533,-0.001615508885298869,-0.005494505494505495,-0.007957559681697611,-0.00273224043715847,-0.008756567425569177,-0.008361204013377926,-0.004464285714285714,-0.01075268817204301,-0.005361930294906166,-0.012759170653907498,7.3665274232904255e-09,1.6985981902822416e-08,1.9521362663294722e-08,4.505849775311442e-09,4.623497837105861e-09,8.040244548084632e-09,3.7040952765572326e-09,1.6069548618894535e-08,8.278592904323389e-09,1.2791565505336177e-08,2.296441172594015e-08,1.6601528223522625e-08,6.292290656486604e-08
20191025,0.0005927682276229994,-0.014514896867838044,-0.005194805194805195,0.0,-0.0027397260273972603,-0.009458749343142406,0.0027397260273972603,-0.006956521739130435,0.010135135135135136,-0.0044444444444444444,0.0013458950201884253,-0.005333333333333333,0.0032,5.103716898666473e-10,1.1601911800439595e-08,3.804883474572165e-08,0.0,3.0730269437872966e-09,9.984955164172512e-09,3.9265028769040715e-09,1.3347563956335077e-08,9.634853737429932e-09,1.320867288738971e-08,3.978572838674144e-09,1.4408765171054298e-08,1.7084885505508287e-08
20191024,0.02553191489361702,0.017884914463452566,0.006535947712418301,0.008143322475570033,0.013888888888888888,0.004751847940865892,0.002747252747252747,0.010544815465729348,0.008517887563884156,0.008968609865470852,0.006775067750677507,0.01078167115902965,0.0032102728731942215,1.3547003442362576e-08,1.3159934058863768e-08,4.211584882891793e-08,1.9600422787214944e-08,8.774383009351882e-09,4.2143476699977064e-09,2.6774185153371693e-09,1.998341095808481e-08,6.398238734147631e-09,1.9842300642504216e-08,8.921360893286314e-09,1.7868210862656413e-08,1.4105570742903548e-08
20191023,0.0018270401948842871,-0.005413766434648106,-0.0013054830287206266,-0.0032467532467532465,-0.0035981179075560473,0.0005282620179609086,0.008310249307479225,0.0017605633802816902,0.010327022375215147,0.0,0.00135685210312076,0.005420054200542005,-0.007961783439490446,1.1474691191974536e-09,1.2859385449031293e-08,1.338996612302978e-08,1.1547584654636214e-08,3.186644893368144e-09,7.725591603049058e-10,8.409260583131183e-09,5.169810141398197e-09,1.0734602723758544e-08,0.0,2.5388863231464667e-09,1.3413397131926531e-08,2.907163314364139e-08
